# Energy(MeV) Fluence_Planar_Median(cm^-2*MeV^-1)
2.622888e+02 5.726841e+02
2.649019e+02 5.564323e+02
2.675410e+02 5.406419e+02
2.702065e+02 5.252997e+02
2.728985e+02 5.103930e+02
2.756173e+02 4.959095e+02
2.783631e+02 4.818370e+02
2.811364e+02 4.678584e+02
2.839373e+02 4.541703e+02
2.867661e+02 4.412826e+02
2.896230e+02 4.288072e+02
2.925085e+02 4.166855e+02
2.954226e+02 4.049076e+02
2.983658e+02 3.932166e+02
3.013384e+02 3.814668e+02
3.043405e+02 3.703253e+02
3.073726e+02 3.595151e+02
3.104348e+02 3.490207e+02
3.135276e+02 3.388328e+02
3.166512e+02 3.289425e+02
3.198059e+02 3.193410e+02
3.229920e+02 3.100200e+02
3.262099e+02 3.012220e+02
3.294598e+02 2.928305e+02
3.327421e+02 2.846728e+02
3.360571e+02 2.767425e+02
3.394052e+02 2.690332e+02
3.427866e+02 2.615387e+02
3.462016e+02 2.539833e+02
3.496507e+02 2.465714e+02
3.531342e+02 2.393718e+02
3.566524e+02 2.322918e+02
3.602056e+02 2.254212e+02
3.637942e+02 2.187539e+02
3.674186e+02 2.124922e+02
3.710791e+02 2.064354e+02
3.747760e+02 2.005266e+02
3.785098e+02 1.946506e+02
3.822808e+02 1.889468e+02
3.860893e+02 1.834101e+02
3.899358e+02 1.781168e+02
3.938206e+02 1.729810e+02
3.977442e+02 1.679561e+02
4.017068e+02 1.629347e+02
4.057089e+02 1.580674e+02
4.097508e+02 1.534356e+02
4.138330e+02 1.489395e+02
4.179559e+02 1.445751e+02
4.221199e+02 1.403387e+02
4.263254e+02 1.362264e+02
4.305727e+02 1.322346e+02
4.348624e+02 1.283722e+02
4.391948e+02 1.247788e+02
4.435703e+02 1.212163e+02
4.479895e+02 1.176623e+02
4.524527e+02 1.142218e+02
4.569603e+02 1.108818e+02
4.615129e+02 1.076396e+02
4.661108e+02 1.045005e+02
4.707545e+02 1.016032e+02
4.754445e+02 9.872301e+01
4.801812e+02 9.584607e+01
4.849651e+02 9.305297e+01
4.897967e+02 9.034763e+01
4.946764e+02 8.773214e+01
4.996047e+02 8.522537e+01
5.045821e+02 8.282816e+01
5.096091e+02 8.049839e+01
5.146862e+02 7.823416e+01
5.198139e+02 7.608416e+01
5.249926e+02 7.396606e+01
5.302230e+02 7.179578e+01
5.355054e+02 6.970992e+01
5.408405e+02 6.770717e+01
5.462287e+02 6.576197e+01
5.516707e+02 6.387265e+01
5.571668e+02 6.203762e+01
5.627177e+02 6.025531e+01
5.683239e+02 5.852420e+01
5.739859e+02 5.685772e+01
5.797043e+02 5.525193e+01
5.854798e+02 5.368220e+01
5.913127e+02 5.212903e+01
5.972038e+02 5.067161e+01
6.031536e+02 4.926027e+01
6.091626e+02 4.787818e+01
6.152315e+02 4.652601e+01
6.213609e+02 4.521202e+01
6.275513e+02 4.392289e+01
6.338034e+02 4.265256e+01
6.401178e+02 4.141364e+01
6.464951e+02 4.021022e+01
6.529359e+02 3.904179e+01
6.594410e+02 3.789398e+01
6.660108e+02 3.677630e+01
6.726460e+02 3.569951e+01
6.793474e+02 3.466802e+01
6.861155e+02 3.366972e+01
6.929511e+02 3.272061e+01
6.998548e+02 3.179825e+01
7.068272e+02 3.090190e+01
7.138691e+02 3.000460e+01
7.209812e+02 2.915274e+01
7.281641e+02 2.832237e+01
7.354186e+02 2.749737e+01
7.427453e+02 2.670064e+01
7.501451e+02 2.594689e+01
7.576186e+02 2.523012e+01
7.651665e+02 2.452198e+01
7.727896e+02 2.381228e+01
7.804887e+02 2.314975e+01
7.882645e+02 2.249594e+01
7.961177e+02 2.185727e+01
8.040492e+02 2.123672e+01
8.120597e+02 2.063380e+01
8.201500e+02 2.005714e+01
8.283209e+02 1.948391e+01
8.365732e+02 1.890997e+01
8.449078e+02 1.836129e+01
8.533253e+02 1.782841e+01
8.618268e+02 1.730313e+01
8.704129e+02 1.678871e+01
8.790845e+02 1.628796e+01
8.878426e+02 1.580668e+01
8.966879e+02 1.533988e+01
9.056213e+02 1.488687e+01
9.146438e+02 1.445720e+01
9.237561e+02 1.404279e+01
9.329592e+02 1.364027e+01
9.422540e+02 1.324792e+01
9.516414e+02 1.286149e+01
9.611223e+02 1.248637e+01
9.706977e+02 1.212776e+01
9.803685e+02 1.177377e+01
9.901356e+02 1.142769e+01
1.000000e+03 1.109296e+01
