# Energy(MeV) Phi16 Phi84
2.360196e+02 1.887965e+05 2.149069e+05
2.390278e+02 1.810971e+05 2.063154e+05
2.420744e+02 1.737238e+05 1.980715e+05
2.451599e+02 1.666331e+05 1.901522e+05
2.482846e+02 1.598791e+05 1.825348e+05
2.514492e+02 1.533414e+05 1.751821e+05
2.546542e+02 1.471468e+05 1.681419e+05
2.578999e+02 1.411189e+05 1.613935e+05
2.611871e+02 1.353576e+05 1.549061e+05
2.645161e+02 1.297877e+05 1.487357e+05
2.678876e+02 1.244703e+05 1.427951e+05
2.713020e+02 1.194068e+05 1.370831e+05
2.747600e+02 1.145058e+05 1.315264e+05
2.782620e+02 1.098441e+05 1.261906e+05
2.818087e+02 1.053328e+05 1.211067e+05
2.854006e+02 1.010314e+05 1.162607e+05
2.890383e+02 9.694754e+04 1.116486e+05
2.927223e+02 9.297123e+04 1.071793e+05
2.964533e+02 8.915531e+04 1.028637e+05
3.002318e+02 8.551649e+04 9.869202e+04
3.040585e+02 8.200798e+04 9.474930e+04
3.079340e+02 7.867816e+04 9.097948e+04
3.118588e+02 7.544767e+04 8.735608e+04
3.158337e+02 7.230604e+04 8.386768e+04
3.198593e+02 6.931709e+04 8.049759e+04
3.239362e+02 6.646163e+04 7.724840e+04
3.280650e+02 6.372979e+04 7.412667e+04
3.322464e+02 6.112171e+04 7.114338e+04
3.364812e+02 5.867082e+04 6.829944e+04
3.407699e+02 5.625604e+04 6.555883e+04
3.451133e+02 5.396172e+04 6.292931e+04
3.495121e+02 5.176492e+04 6.040157e+04
3.539669e+02 4.967596e+04 5.796432e+04
3.584785e+02 4.760110e+04 5.564009e+04
3.630476e+02 4.565349e+04 5.341982e+04
3.676749e+02 4.379242e+04 5.128814e+04
3.723612e+02 4.197710e+04 4.923558e+04
3.771073e+02 4.026753e+04 4.725336e+04
3.819138e+02 3.859993e+04 4.536327e+04
3.867816e+02 3.703176e+04 4.355355e+04
3.917114e+02 3.555562e+04 4.180994e+04
3.967041e+02 3.413833e+04 4.013775e+04
4.017604e+02 3.274892e+04 3.852767e+04
4.068812e+02 3.137808e+04 3.698375e+04
4.120672e+02 3.008485e+04 3.550434e+04
4.173194e+02 2.886020e+04 3.409054e+04
4.226384e+02 2.768567e+04 3.274099e+04
4.280253e+02 2.656525e+04 3.141971e+04
4.334808e+02 2.547689e+04 3.015995e+04
4.390059e+02 2.443292e+04 2.894802e+04
4.446014e+02 2.344763e+04 2.779878e+04
4.502682e+02 2.248362e+04 2.667790e+04
4.560072e+02 2.156123e+04 2.561105e+04
4.618194e+02 2.067136e+04 2.457493e+04
4.677057e+02 1.981879e+04 2.359128e+04
4.736670e+02 1.900138e+04 2.265149e+04
4.797042e+02 1.821787e+04 2.175430e+04
4.858185e+02 1.746489e+04 2.088185e+04
4.920106e+02 1.674401e+04 2.004691e+04
4.982817e+02 1.605005e+04 1.925027e+04
5.046327e+02 1.538931e+04 1.848407e+04
5.110646e+02 1.475621e+04 1.773648e+04
5.175786e+02 1.414701e+04 1.701454e+04
5.241755e+02 1.356604e+04 1.633467e+04
5.308566e+02 1.301338e+04 1.567883e+04
5.376228e+02 1.248163e+04 1.504482e+04
5.444752e+02 1.197252e+04 1.443746e+04
5.514150e+02 1.148539e+04 1.385523e+04
5.584432e+02 1.101815e+04 1.330059e+04
5.655610e+02 1.056666e+04 1.277075e+04
5.727696e+02 1.013196e+04 1.226203e+04
5.800700e+02 9.715518e+03 1.176835e+04
5.874635e+02 9.316859e+03 1.129699e+04
5.949511e+02 8.934656e+03 1.084536e+04
6.025343e+02 8.566972e+03 1.041178e+04
6.102141e+02 8.215258e+03 9.994871e+03
6.179917e+02 7.878676e+03 9.594551e+03
6.258686e+02 7.556381e+03 9.209853e+03
6.338458e+02 7.248660e+03 8.839592e+03
6.419246e+02 6.954079e+03 8.484216e+03
6.501065e+02 6.669077e+03 8.143760e+03
6.583926e+02 6.396636e+03 7.819010e+03
6.667844e+02 6.135596e+03 7.507096e+03
6.752831e+02 5.881798e+03 7.206607e+03
6.838901e+02 5.641799e+03 6.918145e+03
6.926068e+02 5.411902e+03 6.641230e+03
7.014347e+02 5.189730e+03 6.375400e+03
7.103750e+02 4.979353e+03 6.120209e+03
7.194293e+02 4.775420e+03 5.875234e+03
7.285991e+02 4.578671e+03 5.639926e+03
7.378856e+02 4.389553e+03 5.416861e+03
7.472906e+02 4.209025e+03 5.202620e+03
7.568154e+02 4.035965e+03 4.994216e+03
7.664616e+02 3.868732e+03 4.795964e+03
7.762308e+02 3.709227e+03 4.604541e+03
7.861245e+02 3.557409e+03 4.420642e+03
7.961443e+02 3.412449e+03 4.244783e+03
8.062918e+02 3.273522e+03 4.075311e+03
8.165687e+02 3.140251e+03 3.912027e+03
8.269765e+02 3.012405e+03 3.755201e+03
8.375170e+02 2.888583e+03 3.604573e+03
8.481918e+02 2.769202e+03 3.461749e+03
8.590027e+02 2.655163e+03 3.323634e+03
8.699514e+02 2.546914e+03 3.190754e+03
8.810396e+02 2.443079e+03 3.063008e+03
8.922692e+02 2.343477e+03 2.940267e+03
9.036419e+02 2.247935e+03 2.822444e+03
9.151595e+02 2.156289e+03 2.709343e+03
9.268240e+02 2.067817e+03 2.600774e+03
9.386371e+02 1.982762e+03 2.496483e+03
9.506008e+02 1.901216e+03 2.395850e+03
9.627170e+02 1.823405e+03 2.299221e+03
9.749876e+02 1.748801e+03 2.206459e+03
9.874146e+02 1.677276e+03 2.117655e+03
1.000000e+03 1.608799e+03 2.032668e+03
