# Energy(MeV) Phi16_Planare Phi84_Planare
3.569049e+01 7.662802e+05 7.970028e+05
3.593814e+01 7.569908e+05 7.875326e+05
3.618750e+01 7.477850e+05 7.781555e+05
3.643859e+01 7.387538e+05 7.688898e+05
3.669142e+01 7.298349e+05 7.597355e+05
3.694601e+01 7.210138e+05 7.506410e+05
3.720237e+01 7.122894e+05 7.416898e+05
3.746050e+01 7.036607e+05 7.327622e+05
3.772042e+01 6.951267e+05 7.239000e+05
3.798215e+01 6.866865e+05 7.151693e+05
3.824570e+01 6.782466e+05 7.065312e+05
3.851107e+01 6.698532e+05 6.979878e+05
3.877828e+01 6.615650e+05 6.895346e+05
3.904735e+01 6.533642e+05 6.811437e+05
3.931829e+01 6.452850e+05 6.728978e+05
3.959110e+01 6.373537e+05 6.647297e+05
3.986581e+01 6.295500e+05 6.566496e+05
4.014242e+01 6.216980e+05 6.485843e+05
4.042096e+01 6.139137e+05 6.406694e+05
4.070142e+01 6.063453e+05 6.328125e+05
4.098384e+01 5.987661e+05 6.250648e+05
4.126821e+01 5.912801e+05 6.174000e+05
4.155455e+01 5.837152e+05 6.098132e+05
4.184289e+01 5.763304e+05 6.022981e+05
4.213322e+01 5.691496e+05 5.948758e+05
4.242556e+01 5.620685e+05 5.875222e+05
4.271994e+01 5.549036e+05 5.802525e+05
4.301636e+01 5.477247e+05 5.730885e+05
4.331483e+01 5.408499e+05 5.659826e+05
4.361538e+01 5.341117e+05 5.589472e+05
4.391801e+01 5.272503e+05 5.519449e+05
4.422274e+01 5.204203e+05 5.450731e+05
4.452959e+01 5.138244e+05 5.382417e+05
4.483856e+01 5.073471e+05 5.314780e+05
4.514968e+01 5.008586e+05 5.248194e+05
4.546295e+01 4.944413e+05 5.181968e+05
4.577841e+01 4.880776e+05 5.116752e+05
4.609604e+01 4.819443e+05 5.052936e+05
4.641589e+01 4.757193e+05 4.989733e+05
4.673795e+01 4.695886e+05 4.926488e+05
4.706225e+01 4.634357e+05 4.864080e+05
4.738880e+01 4.573076e+05 4.802356e+05
4.771761e+01 4.513178e+05 4.741606e+05
4.804870e+01 4.454075e+05 4.681227e+05
4.838210e+01 4.396665e+05 4.621167e+05
4.871780e+01 4.339411e+05 4.562034e+05
4.905584e+01 4.282637e+05 4.503387e+05
4.939622e+01 4.226305e+05 4.445660e+05
4.973896e+01 4.169569e+05 4.388394e+05
5.008408e+01 4.114636e+05 4.331808e+05
5.043159e+01 4.060180e+05 4.276199e+05
5.078152e+01 4.005464e+05 4.221302e+05
5.113388e+01 3.953035e+05 4.166472e+05
5.148867e+01 3.900723e+05 4.112795e+05
5.184594e+01 3.848861e+05 4.059371e+05
5.220568e+01 3.798543e+05 4.006171e+05
5.256791e+01 3.747798e+05 3.953687e+05
5.293266e+01 3.697324e+05 3.901683e+05
5.329994e+01 3.648362e+05 3.850719e+05
