# Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
1.294828e+02 6.447902e+05
1.320783e+02 5.884074e+05
1.347258e+02 5.351218e+05
1.374264e+02 4.895129e+05
1.401811e+02 4.460012e+05
1.429910e+02 4.059594e+05
1.458573e+02 3.686284e+05
1.487810e+02 3.357672e+05
1.517633e+02 3.052282e+05
1.548053e+02 2.778160e+05
1.579084e+02 2.527638e+05
1.610737e+02 2.305781e+05
1.643024e+02 2.091252e+05
1.675958e+02 1.904973e+05
1.709552e+02 1.738637e+05
1.743820e+02 1.589532e+05
1.778775e+02 1.449131e+05
1.814430e+02 1.319211e+05
1.850801e+02 1.201635e+05
1.887900e+02 1.096260e+05
1.925743e+02 9.986300e+04
1.964344e+02 9.098102e+04
2.003719e+02 8.289951e+04
2.043883e+02 7.548433e+04
2.084853e+02 6.873571e+04
2.126644e+02 6.252746e+04
2.169272e+02 5.704677e+04
2.212755e+02 5.206344e+04
2.257109e+02 4.768183e+04
2.302353e+02 4.353596e+04
2.348503e+02 3.967660e+04
2.395579e+02 3.626891e+04
2.443598e+02 3.309635e+04
2.492580e+02 3.015132e+04
2.542544e+02 2.748381e+04
2.593509e+02 2.511293e+04
2.645495e+02 2.293822e+04
2.698524e+02 2.095431e+04
2.752616e+02 1.912095e+04
2.807792e+02 1.748630e+04
2.864074e+02 1.597990e+04
2.921484e+02 1.460056e+04
2.980045e+02 1.330130e+04
3.039780e+02 1.212409e+04
3.100712e+02 1.109117e+04
3.162865e+02 1.011282e+04
3.226265e+02 9.216745e+03
3.290935e+02 8.426363e+03
3.356901e+02 7.713369e+03
3.424190e+02 7.065412e+03
3.492828e+02 6.453240e+03
3.562841e+02 5.894109e+03
3.634258e+02 5.368603e+03
3.707107e+02 4.888231e+03
3.781415e+02 4.460056e+03
3.857213e+02 4.069283e+03
3.934531e+02 3.714657e+03
4.013398e+02 3.391332e+03
4.093847e+02 3.094449e+03
4.175907e+02 2.822219e+03
4.259613e+02 2.571835e+03
4.344997e+02 2.346172e+03
4.432092e+02 2.139943e+03
4.520933e+02 1.951893e+03
4.611555e+02 1.781353e+03
4.703993e+02 1.622627e+03
4.798284e+02 1.479645e+03
4.894465e+02 1.349262e+03
4.992574e+02 1.231205e+03
5.092650e+02 1.124116e+03
5.194732e+02 1.025023e+03
5.298860e+02 9.332679e+02
5.405075e+02 8.507276e+02
5.513420e+02 7.764358e+02
5.623936e+02 7.074121e+02
5.736667e+02 6.454280e+02
5.851658e+02 5.897865e+02
5.968954e+02 5.383972e+02
6.088601e+02 4.914638e+02
6.210647e+02 4.488717e+02
6.335139e+02 4.094222e+02
6.462126e+02 3.732157e+02
6.591659e+02 3.398932e+02
6.723788e+02 3.095523e+02
6.858566e+02 2.821808e+02
6.996046e+02 2.578072e+02
7.136281e+02 2.353935e+02
7.279327e+02 2.144668e+02
7.425240e+02 1.953517e+02
7.574079e+02 1.780829e+02
7.725901e+02 1.623090e+02
7.880766e+02 1.482245e+02
8.038735e+02 1.352686e+02
8.199871e+02 1.234634e+02
8.364237e+02 1.126886e+02
8.531897e+02 1.028542e+02
8.702918e+02 9.381797e+01
8.877368e+02 8.543108e+01
9.055314e+02 7.790439e+01
9.236827e+02 7.113181e+01
9.421978e+02 6.494813e+01
9.610841e+02 5.930211e+01
9.803490e+02 5.414701e+01
1.000000e+03 4.943899e+01
