# Energy(MeV) Phi16_Planar Phi84_Planar
7.066635e+02 1.638125e+02 2.286614e+02
7.184441e+02 1.547590e+02 2.164941e+02
7.304211e+02 1.462301e+02 2.049627e+02
7.425979e+02 1.383038e+02 1.940152e+02
7.549776e+02 1.306901e+02 1.837290e+02
7.675636e+02 1.235057e+02 1.739883e+02
7.803595e+02 1.167493e+02 1.647794e+02
7.933688e+02 1.102341e+02 1.560731e+02
8.065948e+02 1.041044e+02 1.478268e+02
8.200414e+02 9.829161e+01 1.400524e+02
8.337122e+02 9.280458e+01 1.326141e+02
8.476108e+02 8.763014e+01 1.256104e+02
8.617412e+02 8.272830e+01 1.189743e+02
8.761071e+02 7.814053e+01 1.126764e+02
8.907125e+02 7.385847e+01 1.067156e+02
9.055614e+02 6.980365e+01 1.010704e+02
9.206578e+02 6.594964e+01 9.572162e+01
9.360059e+02 6.232108e+01 9.063520e+01
9.516099e+02 5.889364e+01 8.581512e+01
9.674740e+02 5.562687e+01 8.125115e+01
9.836026e+02 5.256006e+01 7.693718e+01
1.000000e+03 4.966367e+01 7.286995e+01
