Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
1.381276e+02 7.391695e+05
1.400531e+02 7.024342e+05
1.420053e+02 6.672691e+05
1.439848e+02 6.332725e+05
1.459919e+02 6.006642e+05
1.480269e+02 5.711519e+05
1.500903e+02 5.424059e+05
1.521825e+02 5.150589e+05
1.543038e+02 4.887719e+05
1.564548e+02 4.635612e+05
1.586357e+02 4.399042e+05
1.608469e+02 4.183675e+05
1.630891e+02 3.980007e+05
1.653624e+02 3.779084e+05
1.676675e+02 3.585741e+05
1.700047e+02 3.397633e+05
1.723745e+02 3.216562e+05
1.747773e+02 3.054831e+05
1.772136e+02 2.898803e+05
1.796838e+02 2.752198e+05
1.821885e+02 2.615221e+05
1.847281e+02 2.480172e+05
1.873032e+02 2.353549e+05
1.899141e+02 2.232704e+05
1.925614e+02 2.124250e+05
1.952456e+02 2.016256e+05
1.979672e+02 1.911466e+05
2.007267e+02 1.812133e+05
2.035248e+02 1.720209e+05
2.063618e+02 1.635238e+05
2.092383e+02 1.554466e+05
2.121550e+02 1.477684e+05
2.151123e+02 1.404697e+05
2.181109e+02 1.335015e+05
2.211512e+02 1.267228e+05
2.242340e+02 1.203508e+05
2.273597e+02 1.144112e+05
2.305289e+02 1.086710e+05
2.337424e+02 1.030844e+05
2.370006e+02 9.778500e+04
2.403043e+02 9.281059e+04
2.436540e+02 8.790643e+04
2.470504e+02 8.357997e+04
2.504942e+02 7.930975e+04
2.539859e+02 7.533425e+04
2.575263e+02 7.144769e+04
2.611161e+02 6.786094e+04
2.647559e+02 6.442285e+04
2.684465e+02 6.110367e+04
2.721885e+02 5.791353e+04
2.759826e+02 5.493422e+04
2.798297e+02 5.204242e+04
2.837304e+02 4.940890e+04
2.876854e+02 4.690962e+04
2.916956e+02 4.459738e+04
2.957617e+02 4.239388e+04
2.998844e+02 4.029423e+04
3.040646e+02 3.834121e+04
3.083031e+02 3.641331e+04
3.126007e+02 3.459921e+04
3.169582e+02 3.284705e+04
3.213764e+02 3.121277e+04
3.258562e+02 2.972754e+04
3.303985e+02 2.831285e+04
3.350041e+02 2.694564e+04
3.396739e+02 2.562701e+04
3.444087e+02 2.436693e+04
3.492096e+02 2.314822e+04
3.540774e+02 2.199041e+04
3.590130e+02 2.089046e+04
3.640175e+02 1.984548e+04
3.690917e+02 1.885273e+04
3.742366e+02 1.790959e+04
3.794533e+02 1.701359e+04
3.847427e+02 1.616238e+04
3.901058e+02 1.537475e+04
3.955436e+02 1.460384e+04
4.010573e+02 1.387155e+04
4.066478e+02 1.318872e+04
4.123163e+02 1.255546e+04
4.180637e+02 1.195264e+04
4.238913e+02 1.137880e+04
4.298001e+02 1.083566e+04
4.357913e+02 1.031464e+04
4.418660e+02 9.818400e+03
4.480254e+02 9.342495e+03
4.542706e+02 8.884038e+03
4.606029e+02 8.448090e+03
4.670234e+02 8.031538e+03
4.735335e+02 7.628197e+03
4.801343e+02 7.244552e+03
4.868271e+02 6.880166e+03
4.936132e+02 6.534071e+03
5.004939e+02 6.205352e+03
5.074705e+02 5.909251e+03
5.145444e+02 5.626663e+03
5.217169e+02 5.357620e+03
5.289893e+02 5.101471e+03
5.363631e+02 4.848101e+03
5.438397e+02 4.606007e+03
5.514206e+02 4.368916e+03
5.591071e+02 4.139139e+03
5.669007e+02 3.921275e+03
5.748030e+02 3.714713e+03
5.828155e+02 3.518875e+03
5.909396e+02 3.334654e+03
5.991770e+02 3.167307e+03
6.075292e+02 3.008354e+03
6.159978e+02 2.858302e+03
6.245845e+02 2.716411e+03
6.332908e+02 2.581532e+03
6.421186e+02 2.453321e+03
6.510694e+02 2.331448e+03
6.601449e+02 2.215601e+03
6.693470e+02 2.105483e+03
6.786773e+02 2.000812e+03
6.881377e+02 1.901320e+03
6.977300e+02 1.806751e+03
7.074559e+02 1.716338e+03
7.173175e+02 1.628830e+03
7.273165e+02 1.545515e+03
7.374549e+02 1.466438e+03
7.477346e+02 1.391385e+03
7.581576e+02 1.320152e+03
7.687260e+02 1.253415e+03
7.794416e+02 1.190482e+03
7.903066e+02 1.130706e+03
8.013230e+02 1.073931e+03
8.124930e+02 1.020005e+03
8.238187e+02 9.687859e+02
8.353023e+02 9.201373e+02
8.469460e+02 8.748967e+02
8.587519e+02 8.321083e+02
8.707225e+02 7.914170e+02
8.828599e+02 7.527198e+02
8.951665e+02 7.159188e+02
9.076446e+02 6.809209e+02
9.202967e+02 6.476377e+02
9.331251e+02 6.153954e+02
9.461324e+02 5.844423e+02
9.593209e+02 5.550422e+02
9.726934e+02 5.271174e+02
9.862522e+02 5.005940e+02
1.000000e+03 4.754019e+02
