# Energy(MeV) Phi16 Phi84
7.576894e+01 1.453002e+06 1.943612e+06
7.728772e+01 1.352210e+06 1.802686e+06
7.883694e+01 1.257976e+06 1.672658e+06
8.041722e+01 1.170459e+06 1.552754e+06
8.202918e+01 1.089266e+06 1.440659e+06
8.367345e+01 1.013809e+06 1.336256e+06
8.535068e+01 9.436486e+05 1.242139e+06
8.706153e+01 8.779148e+05 1.152422e+06
8.880667e+01 8.176180e+05 1.068638e+06
9.058679e+01 7.608751e+05 9.915979e+05
9.240260e+01 7.078367e+05 9.195239e+05
9.425480e+01 6.596642e+05 8.532995e+05
9.614413e+01 6.137231e+05 7.921436e+05
9.807133e+01 5.709751e+05 7.358721e+05
1.000372e+02 5.312893e+05 6.824945e+05
1.020424e+02 4.937051e+05 6.341955e+05
1.040878e+02 4.596811e+05 5.880068e+05
1.061743e+02 4.273059e+05 5.456923e+05
1.083025e+02 3.973694e+05 5.071085e+05
1.104734e+02 3.694611e+05 4.706460e+05
1.126879e+02 3.427791e+05 4.367088e+05
1.149467e+02 3.189078e+05 4.053346e+05
1.172508e+02 2.967356e+05 3.762807e+05
1.196011e+02 2.757911e+05 3.487500e+05
1.219985e+02 2.564714e+05 3.240851e+05
1.244439e+02 2.382243e+05 3.007430e+05
1.269384e+02 2.211486e+05 2.790280e+05
1.294828e+02 2.055812e+05 2.588439e+05
1.320783e+02 1.911804e+05 2.399476e+05
1.347258e+02 1.777161e+05 2.229373e+05
1.374264e+02 1.655134e+05 2.070501e+05
1.401811e+02 1.541551e+05 1.920941e+05
1.429910e+02 1.431864e+05 1.784695e+05
1.458573e+02 1.331010e+05 1.656601e+05
1.487810e+02 1.237422e+05 1.539560e+05
1.517633e+02 1.150268e+05 1.429315e+05
1.548053e+02 1.070296e+05 1.326183e+05
1.579084e+02 9.959093e+04 1.229799e+05
1.610737e+02 9.252245e+04 1.141982e+05
1.643024e+02 8.605063e+04 1.061198e+05
1.675958e+02 7.990266e+04 9.862358e+04
1.709552e+02 7.428222e+04 9.167684e+04
1.743820e+02 6.902989e+04 8.516744e+04
1.778775e+02 6.418436e+04 7.911787e+04
