# Energy(MeV) Planare_Fluence(cm^-2*MeV^-1)
9.873607e+01 2.504999e+06
1.002516e+02 2.349035e+06
1.017903e+02 2.201131e+06
1.033527e+02 2.062115e+06
1.049390e+02 1.931077e+06
1.065497e+02 1.807210e+06
1.081851e+02 1.689816e+06
1.098457e+02 1.579635e+06
1.115317e+02 1.476065e+06
1.132435e+02 1.378087e+06
1.149817e+02 1.286348e+06
1.167465e+02 1.199354e+06
1.185385e+02 1.118417e+06
1.203579e+02 1.042499e+06
1.222053e+02 9.695401e+05
1.240810e+02 9.014812e+05
1.259855e+02 8.388365e+05
1.279192e+02 7.782384e+05
1.298826e+02 7.223404e+05
1.318762e+02 6.702906e+05
1.339003e+02 6.208921e+05
1.359555e+02 5.749630e+05
1.380423e+02 5.318374e+05
1.401611e+02 4.919967e+05
1.423124e+02 4.562852e+05
1.444968e+02 4.221818e+05
1.467146e+02 3.908705e+05
1.489665e+02 3.620645e+05
1.512530e+02 3.347969e+05
1.535746e+02 3.092684e+05
1.559317e+02 2.860534e+05
1.583251e+02 2.643178e+05
1.607552e+02 2.444172e+05
1.632226e+02 2.252249e+05
1.657279e+02 2.080990e+05
1.682717e+02 1.921830e+05
1.708544e+02 1.773907e+05
1.734769e+02 1.636735e+05
1.761395e+02 1.511942e+05
1.788431e+02 1.396648e+05
1.815881e+02 1.290736e+05
1.843753e+02 1.190588e+05
1.872053e+02 1.098625e+05
1.900786e+02 1.012594e+05
1.929961e+02 9.351417e+04
1.959584e+02 8.633704e+04
1.989662e+02 7.970294e+04
2.020201e+02 7.357101e+04
2.051208e+02 6.792319e+04
2.082692e+02 6.268721e+04
2.114659e+02 5.778981e+04
2.147117e+02 5.334689e+04
2.180073e+02 4.917724e+04
2.213534e+02 4.539438e+04
2.247509e+02 4.188182e+04
2.282006e+02 3.863548e+04
2.317032e+02 3.559494e+04
2.352596e+02 3.278958e+04
2.388706e+02 3.022170e+04
2.425370e+02 2.785033e+04
2.462597e+02 2.564484e+04
2.500395e+02 2.363311e+04
2.538773e+02 2.175721e+04
2.577740e+02 2.008093e+04
2.617306e+02 1.848027e+04
2.657478e+02 1.701575e+04
2.698268e+02 1.566734e+04
2.739683e+02 1.443853e+04
2.781734e+02 1.329347e+04
2.824430e+02 1.224160e+04
2.867782e+02 1.129205e+04
2.911799e+02 1.038638e+04
2.956492e+02 9.565227e+03
3.001871e+02 8.815474e+03
3.047946e+02 8.112207e+03
3.094729e+02 7.465783e+03
3.142230e+02 6.872867e+03
3.190459e+02 6.316591e+03
3.239429e+02 5.811934e+03
3.289151e+02 5.361337e+03
3.339636e+02 4.933056e+03
3.390895e+02 4.536971e+03
3.442942e+02 4.169957e+03
3.495787e+02 3.835270e+03
3.549443e+02 3.527124e+03
3.603923e+02 3.242144e+03
3.659239e+02 2.986923e+03
3.715405e+02 2.745971e+03
3.772432e+02 2.524666e+03
3.830334e+02 2.322453e+03
3.889126e+02 2.132612e+03
3.948819e+02 1.957269e+03
4.009429e+02 1.797798e+03
4.070970e+02 1.651583e+03
4.133454e+02 1.517277e+03
4.196898e+02 1.392230e+03
4.261316e+02 1.276639e+03
4.326722e+02 1.170536e+03
4.393133e+02 1.074389e+03
4.460562e+02 9.858270e+02
4.529027e+02 9.036047e+02
4.598542e+02 8.282724e+02
4.669125e+02 7.589157e+02
4.740790e+02 6.963820e+02
4.813556e+02 6.384485e+02
4.887439e+02 5.861619e+02
4.962456e+02 5.378817e+02
5.038624e+02 4.934134e+02
5.115961e+02 4.524092e+02
5.194485e+02 4.150814e+02
5.274215e+02 3.801995e+02
5.355168e+02 3.483036e+02
5.437364e+02 3.195203e+02
5.520821e+02 2.929915e+02
5.605559e+02 2.684133e+02
5.691598e+02 2.458128e+02
5.778958e+02 2.250662e+02
5.867659e+02 2.063047e+02
5.957720e+02 1.889483e+02
6.049165e+02 1.730780e+02
6.142013e+02 1.584190e+02
6.236286e+02 1.450278e+02
6.332005e+02 1.326622e+02
6.429195e+02 1.212512e+02
6.527876e+02 1.106580e+02
6.628071e+02 1.010182e+02
6.729804e+02 9.234066e+01
6.833099e+02 8.451982e+01
6.937980e+02 7.731926e+01
7.044470e+02 7.065280e+01
7.152595e+02 6.454711e+01
7.262379e+02 5.895456e+01
