# Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
1.676675e+02 8.659680e+05
1.700047e+02 8.291867e+05
1.723745e+02 7.933386e+05
1.747773e+02 7.605127e+05
1.772136e+02 7.287716e+05
1.796838e+02 6.990690e+05
1.821885e+02 6.704463e+05
1.847281e+02 6.425724e+05
1.873032e+02 6.157451e+05
1.899141e+02 5.898055e+05
1.925614e+02 5.652419e+05
1.952456e+02 5.416775e+05
1.979672e+02 5.189213e+05
2.007267e+02 4.970643e+05
2.035248e+02 4.763171e+05
2.063618e+02 4.564985e+05
2.092383e+02 4.374209e+05
2.121550e+02 4.192597e+05
2.151123e+02 4.016046e+05
2.181109e+02 3.852908e+05
2.211512e+02 3.697297e+05
2.242340e+02 3.544911e+05
2.273597e+02 3.399172e+05
2.305289e+02 3.260057e+05
2.337424e+02 3.122523e+05
2.370006e+02 2.991895e+05
2.403043e+02 2.868005e+05
2.436540e+02 2.750102e+05
2.470504e+02 2.634103e+05
2.504942e+02 2.525423e+05
2.539859e+02 2.422195e+05
2.575263e+02 2.320860e+05
2.611161e+02 2.225300e+05
2.647559e+02 2.131296e+05
2.684465e+02 2.044009e+05
2.721885e+02 1.958066e+05
2.759826e+02 1.875814e+05
2.798297e+02 1.798371e+05
2.837304e+02 1.723784e+05
2.876854e+02 1.653399e+05
2.916956e+02 1.587289e+05
2.957617e+02 1.521592e+05
2.998844e+02 1.457408e+05
3.040646e+02 1.396948e+05
3.083031e+02 1.338245e+05
3.126007e+02 1.282339e+05
3.169582e+02 1.227740e+05
3.213764e+02 1.176225e+05
3.258562e+02 1.127094e+05
3.303985e+02 1.079862e+05
3.350041e+02 1.035503e+05
3.396739e+02 9.924183e+04
3.444087e+02 9.511037e+04
3.492096e+02 9.109102e+04
3.540774e+02 8.734702e+04
3.590130e+02 8.378983e+04
3.640175e+02 8.033972e+04
3.690917e+02 7.702290e+04
3.742366e+02 7.382893e+04
3.794533e+02 7.074437e+04
3.847427e+02 6.777258e+04
3.901058e+02 6.494548e+04
3.955436e+02 6.228393e+04
4.010573e+02 5.974787e+04
4.066478e+02 5.729456e+04
4.123163e+02 5.492591e+04
4.180637e+02 5.263681e+04
4.238913e+02 5.044268e+04
4.298001e+02 4.835275e+04
4.357913e+02 4.633106e+04
4.418660e+02 4.441106e+04
4.480254e+02 4.260258e+04
4.542706e+02 4.082864e+04
4.606029e+02 3.914098e+04
4.670234e+02 3.750740e+04
4.735335e+02 3.596093e+04
4.801343e+02 3.446122e+04
4.868271e+02 3.303426e+04
4.936132e+02 3.168181e+04
5.004939e+02 3.039586e+04
5.074705e+02 2.911119e+04
5.145444e+02 2.790110e+04
5.217169e+02 2.675319e+04
5.289893e+02 2.563470e+04
5.363631e+02 2.455542e+04
5.438397e+02 2.353457e+04
5.514206e+02 2.256103e+04
5.591071e+02 2.162672e+04
5.669007e+02 2.074437e+04
5.748030e+02 1.990508e+04
5.828155e+02 1.909765e+04
5.909396e+02 1.830035e+04
5.991770e+02 1.754346e+04
6.075292e+02 1.681305e+04
6.159978e+02 1.612559e+04
6.245845e+02 1.546150e+04
6.332908e+02 1.482336e+04
6.421186e+02 1.421141e+04
6.510694e+02 1.362990e+04
6.601449e+02 1.306923e+04
6.693470e+02 1.253130e+04
6.786773e+02 1.201510e+04
6.881377e+02 1.151941e+04
6.977300e+02 1.104915e+04
7.074559e+02 1.059670e+04
7.173175e+02 1.016022e+04
7.273165e+02 9.740577e+03
7.374549e+02 9.333526e+03
7.477346e+02 8.947679e+03
7.581576e+02 8.580664e+03
7.687260e+02 8.231688e+03
7.794416e+02 7.890863e+03
7.903066e+02 7.562004e+03
8.013230e+02 7.248527e+03
8.124930e+02 6.945915e+03
8.238187e+02 6.658215e+03
8.353023e+02 6.382603e+03
8.469460e+02 6.115073e+03
8.587519e+02 5.863925e+03
8.707225e+02 5.623504e+03
8.828599e+02 5.388624e+03
8.951665e+02 5.168692e+03
9.076446e+02 4.956933e+03
9.202967e+02 4.747368e+03
9.331251e+02 4.547190e+03
9.461324e+02 4.360843e+03
9.593209e+02 4.179015e+03
9.726934e+02 4.005210e+03
9.862522e+02 3.837282e+03
1.000000e+03 3.679183e+03
