# Energy(MeV) Phi16 Phi84
4.598542e+02 3.159564e+02 7.451365e+02
4.669125e+02 2.941814e+02 7.058672e+02
4.740790e+02 2.737325e+02 6.694048e+02
4.813556e+02 2.543977e+02 6.342945e+02
4.887439e+02 2.353588e+02 6.010682e+02
4.962456e+02 2.175815e+02 5.677120e+02
5.038624e+02 2.015606e+02 5.375279e+02
5.115961e+02 1.872535e+02 5.089451e+02
5.194485e+02 1.738476e+02 4.817299e+02
5.274215e+02 1.612938e+02 4.548226e+02
5.355168e+02 1.495451e+02 4.291364e+02
5.437364e+02 1.385569e+02 4.056918e+02
5.520821e+02 1.282864e+02 3.817536e+02
5.605559e+02 1.186796e+02 3.604504e+02
5.691598e+02 1.094208e+02 3.400661e+02
5.778958e+02 1.003504e+02 3.212776e+02
5.867659e+02 9.206846e+01 3.018345e+02
5.957720e+02 8.476995e+01 2.835834e+02
6.049165e+02 7.805360e+01 2.663825e+02
6.142013e+02 7.173602e+01 2.495888e+02
6.236286e+02 6.586381e+01 2.341791e+02
6.332005e+02 6.015649e+01 2.199513e+02
6.429195e+02 5.484493e+01 2.063631e+02
6.527876e+02 4.998954e+01 1.938888e+02
6.628071e+02 4.556603e+01 1.821189e+02
6.729804e+02 4.149317e+01 1.705611e+02
6.833099e+02 3.774668e+01 1.597858e+02
6.937980e+02 3.426749e+01 1.495737e+02
7.044470e+02 3.105319e+01 1.400026e+02
7.152595e+02 2.807546e+01 1.308374e+02
7.262379e+02 2.535899e+01 1.221490e+02
7.373848e+02 2.287955e+01 1.139596e+02
7.487028e+02 2.061893e+01 1.062656e+02
7.601946e+02 1.856008e+01 9.934297e+01
7.718627e+02 1.668712e+01 9.259769e+01
7.837099e+02 1.504999e+01 8.622641e+01
7.957390e+02 1.358685e+01 8.039249e+01
8.079527e+02 1.225244e+01 7.468002e+01
8.203539e+02 1.103673e+01 6.948517e+01
8.329454e+02 9.931037e+00 6.458226e+01
8.457301e+02 8.932462e+00 5.998272e+01
8.587111e+02 8.012629e+00 5.571539e+01
8.718914e+02 7.142563e+00 5.170440e+01
8.852739e+02 6.358490e+00 4.797117e+01
8.988619e+02 5.652830e+00 4.435496e+01
9.126584e+02 5.018582e+00 4.113219e+01
9.266667e+02 4.449284e+00 3.805420e+01
9.408900e+02 3.939207e+00 3.520650e+01
9.553316e+02 3.483262e+00 3.256729e+01
9.699948e+02 3.087672e+00 3.010301e+01
9.848832e+02 2.738727e+00 2.779385e+01
1.000000e+03 2.425892e+00 2.564135e+01
