# Energy(MeV) Phi16_Planar Phi84_Planar
7.129983e+02 1.062106e+01 5.390843e+01
7.240462e+02 1.018431e+01 5.149843e+01
7.352653e+02 9.733818e+00 4.918577e+01
7.466583e+02 9.303282e+00 4.700883e+01
7.582277e+02 8.891811e+00 4.494257e+01
7.699765e+02 8.498562e+00 4.294659e+01
7.819073e+02 8.122725e+00 4.105404e+01
7.940229e+02 7.763530e+00 3.923426e+01
8.063263e+02 7.420239e+00 3.749426e+01
8.188204e+02 7.092146e+00 3.583143e+01
8.315080e+02 6.790149e+00 3.424881e+01
8.443923e+02 6.470172e+00 3.276286e+01
8.574761e+02 6.176488e+00 3.134138e+01
8.707627e+02 5.896143e+00 2.998158e+01
8.842552e+02 5.628531e+00 2.868077e+01
8.979568e+02 5.373072e+00 2.743641e+01
9.118706e+02 5.129215e+00 2.623061e+01
9.260001e+02 4.896433e+00 2.505750e+01
9.403485e+02 4.676722e+00 2.393539e+01
9.549192e+02 4.451862e+00 2.287377e+01
9.697157e+02 4.243207e+00 2.187047e+01
9.847414e+02 4.063218e+00 2.091117e+01
1.000000e+03 3.890902e+00 1.999395e+01
