# Energy(MeV) Phi16_Planar Phi84_Planar
6.687464e+00 1.369721e+07 8.546835e+10
6.770870e+00 1.323656e+07 8.253802e+10
6.855316e+00 1.278300e+07 7.970816e+10
6.940815e+00 1.234621e+07 7.697533e+10
7.027381e+00 1.192824e+07 7.433619e+10
7.115026e+00 1.152854e+07 7.178754e+10
7.203765e+00 1.113632e+07 6.932627e+10
7.293610e+00 1.075537e+07 6.694938e+10
7.384576e+00 1.038744e+07 6.465399e+10
7.476676e+00 1.003099e+07 6.243729e+10
7.569925e+00 9.682563e+06 6.029660e+10
7.664337e+00 9.347063e+06 5.822930e+10
7.759927e+00 9.024515e+06 5.623288e+10
7.856709e+00 8.708226e+06 5.430491e+10
7.954697e+00 8.407929e+06 5.244304e+10
8.053908e+00 8.119263e+06 5.064500e+10
8.154356e+00 7.840846e+06 4.890861e+10
8.256057e+00 7.571976e+06 4.723176e+10
8.359027e+00 7.313356e+06 4.561239e+10
8.463281e+00 7.063606e+06 4.404855e+10
8.568834e+00 6.822762e+06 4.253832e+10
8.675705e+00 6.590261e+06 4.107988e+10
8.783908e+00 6.366626e+06 3.967143e+10
8.893461e+00 6.148235e+06 3.831128e+10
9.004380e+00 5.937973e+06 3.699776e+10
9.116683e+00 5.735207e+06 3.572927e+10
9.230386e+00 5.539537e+06 3.450428e+10
9.345507e+00 5.349502e+06 3.332128e+10
9.462064e+00 5.166170e+06 3.217885e+10
9.580075e+00 4.990160e+06 3.107558e+10
9.699557e+00 4.820146e+06 3.001014e+10
9.820530e+00 4.655924e+06 2.898123e+10
9.943012e+00 4.497762e+06 2.798759e+10
1.006702e+01 4.345025e+06 2.702802e+10
1.019258e+01 4.199178e+06 2.610136e+10
1.031970e+01 4.058562e+06 2.520646e+10
1.044841e+01 3.922414e+06 2.434224e+10
1.057872e+01 3.788429e+06 2.350766e+10
1.071066e+01 3.659020e+06 2.270169e+10
1.084424e+01 3.534032e+06 2.192335e+10
1.097949e+01 3.413314e+06 2.117170e+10
1.111642e+01 3.296719e+06 2.044582e+10
1.125507e+01 3.184107e+06 1.974482e+10
1.139544e+01 3.075341e+06 1.906786e+10
1.153756e+01 2.970291e+06 1.841411e+10
1.168146e+01 2.868829e+06 1.778277e+10
1.182715e+01 2.771637e+06 1.717308e+10
1.197466e+01 2.678537e+06 1.658430e+10
1.212401e+01 2.588563e+06 1.601570e+10
1.227522e+01 2.501612e+06 1.546659e+10
1.242831e+01 2.417582e+06 1.493631e+10
1.258332e+01 2.336374e+06 1.442421e+10
1.274026e+01 2.254824e+06 1.392967e+10
1.289916e+01 2.176067e+06 1.345209e+10
1.306003e+01 2.100752e+06 1.299088e+10
1.322292e+01 2.028931e+06 1.254548e+10
1.338783e+01 1.959836e+06 1.211535e+10
1.355481e+01 1.893120e+06 1.169997e+10
1.372386e+01 1.828674e+06 1.129883e+10
1.389503e+01 1.766423e+06 1.091145e+10
1.406833e+01 1.706290e+06 1.053734e+10
1.424379e+01 1.648205e+06 1.017607e+10
1.442143e+01 1.591450e+06 9.827176e+09
1.460130e+01 1.536457e+06 9.490247e+09
1.478340e+01 1.483364e+06 9.164870e+09
1.496778e+01 1.432114e+06 8.850649e+09
1.515446e+01 1.382643e+06 8.547200e+09
1.534347e+01 1.334881e+06 8.254156e+09
1.553483e+01 1.289285e+06 7.971159e+09
1.572858e+01 1.245284e+06 7.697864e+09
1.592475e+01 1.202786e+06 7.433939e+09
1.612336e+01 1.161737e+06 7.179064e+09
1.632445e+01 1.122090e+06 6.932927e+09
1.652805e+01 1.083220e+06 6.695228e+09
1.673419e+01 1.046074e+06 6.465679e+09
1.694290e+01 1.010259e+06 6.244001e+09
1.715421e+01 9.757563e+05 6.029923e+09
1.736815e+01 9.424317e+05 5.823184e+09
1.758477e+01 9.102453e+05 5.623534e+09
1.780409e+01 8.791581e+05 5.430729e+09
1.802614e+01 8.491325e+05 5.244534e+09
1.825096e+01 8.202393e+05 5.064723e+09
1.847859e+01 7.921812e+05 4.891077e+09
1.870905e+01 7.649109e+05 4.723384e+09
1.894239e+01 7.386628e+05 4.561441e+09
1.917864e+01 7.133154e+05 4.405050e+09
1.941784e+01 6.888379e+05 4.254021e+09
1.966001e+01 6.652004e+05 4.108171e+09
1.990521e+01 6.423741e+05 3.967320e+09
2.015347e+01 6.203311e+05 3.831299e+09
2.040483e+01 5.989931e+05 3.699942e+09
2.065931e+01 5.783378e+05 3.573088e+09
2.091698e+01 5.583950e+05 3.450583e+09
2.117785e+01 5.391400e+05 3.332278e+09
2.144198e+01 5.206148e+05 3.218030e+09
2.170941e+01 5.031291e+05 3.107698e+09
2.198017e+01 4.862307e+05 3.001150e+09
2.225430e+01 4.696309e+05 2.898254e+09
2.253186e+01 4.534373e+05 2.798886e+09
2.281288e+01 4.378021e+05 2.702925e+09
2.309740e+01 4.227061e+05 2.610255e+09
2.338547e+01 4.081305e+05 2.520761e+09
2.367713e+01 3.940576e+05 2.434336e+09
2.397243e+01 3.804699e+05 2.350874e+09
2.427142e+01 3.673507e+05 2.270273e+09
2.457413e+01 3.546840e+05 2.192436e+09
2.488062e+01 3.425067e+05 2.117267e+09
2.519093e+01 3.305663e+05 2.044676e+09
2.550511e+01 3.190422e+05 1.974573e+09
2.582321e+01 3.079200e+05 1.906874e+09
2.614528e+01 2.973625e+05 1.841497e+09
2.647136e+01 2.873421e+05 1.778360e+09
2.680151e+01 2.776592e+05 1.717388e+09
2.713578e+01 2.681785e+05 1.658507e+09
2.747421e+01 2.589902e+05 1.601645e+09
2.781687e+01 2.502161e+05 1.546732e+09
2.816380e+01 2.416655e+05 1.493701e+09
2.851506e+01 2.333162e+05 1.442489e+09
2.887070e+01 2.252553e+05 1.393033e+09
2.923078e+01 2.174730e+05 1.345272e+09
2.959534e+01 2.099595e+05 1.299149e+09
2.996446e+01 2.027056e+05 1.254607e+09
3.033817e+01 1.957024e+05 1.211593e+09
3.071655e+01 1.889410e+05 1.170053e+09
3.109965e+01 1.824177e+05 1.129937e+09
3.148752e+01 1.761947e+05 1.091197e+09
3.188023e+01 1.701861e+05 1.053785e+09
3.227784e+01 1.643823e+05 1.017655e+09
3.268041e+01 1.587916e+05 9.827647e+08
3.308800e+01 1.533926e+05 9.490703e+08
3.350067e+01 1.481772e+05 9.165311e+08
3.391849e+01 1.431391e+05 8.851075e+08
3.434152e+01 1.382723e+05 8.547612e+08
3.476983e+01 1.335760e+05 8.254555e+08
3.520348e+01 1.290557e+05 7.971544e+08
3.564254e+01 1.246483e+05 7.698237e+08
3.608707e+01 1.203742e+05 7.434300e+08
3.653715e+01 1.161894e+05 7.179413e+08
3.699284e+01 1.121409e+05 6.933264e+08
3.745421e+01 1.082335e+05 6.695555e+08
3.792134e+01 1.044889e+05 6.465996e+08
3.839430e+01 1.009788e+05 6.244307e+08
3.887315e+01 9.753364e+04 6.030219e+08
3.935798e+01 9.415874e+04 5.823470e+08
3.984885e+01 9.090062e+04 5.623811e+08
4.034584e+01 8.775524e+04 5.430997e+08
4.084904e+01 8.472903e+04 5.244793e+08
4.135850e+01 8.181614e+04 5.064974e+08
4.187433e+01 7.900340e+04 4.891319e+08
4.239658e+01 7.632113e+04 4.723619e+08
4.292535e+01 7.367744e+04 4.561668e+08
4.346072e+01 7.112533e+04 4.405270e+08
4.400276e+01 6.866162e+04 4.254234e+08
4.455156e+01 6.628325e+04 4.108376e+08
4.510721e+01 6.398726e+04 3.967519e+08
4.566978e+01 6.177081e+04 3.831491e+08
4.623938e+01 5.963113e+04 3.700127e+08
4.681607e+01 5.756919e+04 3.573267e+08
4.739996e+01 5.557870e+04 3.450757e+08
4.799113e+01 5.365703e+04 3.332446e+08
4.858968e+01 5.180181e+04 3.218192e+08
4.919569e+01 5.001073e+04 3.107856e+08
4.980926e+01 4.828158e+04 3.001302e+08
5.043048e+01 4.661221e+04 2.898401e+08
5.105945e+01 4.500057e+04 2.799029e+08
5.169626e+01 4.344465e+04 2.703063e+08
5.234101e+01 4.194726e+04 2.610388e+08
5.299381e+01 4.052939e+04 2.520890e+08
5.365475e+01 3.916879e+04 2.434460e+08
5.432393e+01 3.782656e+04 2.350994e+08
5.500146e+01 3.652602e+04 2.270390e+08
5.568743e+01 3.528582e+04 2.192549e+08
5.638197e+01 3.408381e+04 2.117376e+08
5.708516e+01 3.292143e+04 2.044781e+08
5.779713e+01 3.180100e+04 1.974676e+08
5.851797e+01 3.072158e+04 1.906973e+08
5.924781e+01 2.967708e+04 1.841592e+08
5.998675e+01 2.866758e+04 1.778453e+08
6.073490e+01 2.769242e+04 1.717478e+08
6.149239e+01 2.675044e+04 1.658594e+08
6.225932e+01 2.584050e+04 1.601728e+08
6.303582e+01 2.496384e+04 1.546812e+08
