# Energy(MeV) Phi16 Phi84
4.522613e+01 2.604635e+06 3.703262e+06
4.613268e+01 2.471873e+06 3.499577e+06
4.705741e+01 2.345818e+06 3.313307e+06
4.800067e+01 2.224368e+06 3.137181e+06
4.896284e+01 2.109040e+06 2.964511e+06
4.994430e+01 2.001253e+06 2.803972e+06
5.094543e+01 1.899095e+06 2.655481e+06
5.196662e+01 1.799301e+06 2.512605e+06
5.300829e+01 1.705049e+06 2.379296e+06
5.407084e+01 1.615733e+06 2.252884e+06
5.515468e+01 1.531117e+06 2.132179e+06
5.626026e+01 1.450924e+06 2.016752e+06
5.738799e+01 1.376810e+06 1.909345e+06
5.853833e+01 1.306484e+06 1.807766e+06
5.971172e+01 1.239663e+06 1.711549e+06
6.090864e+01 1.173092e+06 1.619502e+06
6.212955e+01 1.110097e+06 1.531943e+06
6.337493e+01 1.050485e+06 1.448841e+06
6.464528e+01 9.945116e+05 1.368477e+06
6.594109e+01 9.443134e+05 1.294493e+06
6.726287e+01 8.940042e+05 1.223818e+06
6.861115e+01 8.472457e+05 1.158071e+06
6.998645e+01 8.033132e+05 1.097357e+06
7.138933e+01 7.599921e+05 1.037649e+06
7.282032e+01 7.211533e+05 9.826022e+05
7.428000e+01 6.840121e+05 9.293892e+05
7.576894e+01 6.493299e+05 8.793386e+05
7.728772e+01 6.164081e+05 8.328267e+05
7.883694e+01 5.837254e+05 7.879983e+05
8.041722e+01 5.535862e+05 7.457799e+05
8.202918e+01 5.252261e+05 7.057087e+05
8.367345e+01 4.983627e+05 6.675204e+05
8.535068e+01 4.730386e+05 6.316611e+05
8.706153e+01 4.488143e+05 5.979138e+05
8.880667e+01 4.258225e+05 5.663041e+05
9.058679e+01 4.038094e+05 5.355856e+05
9.240260e+01 3.825811e+05 5.069878e+05
9.425480e+01 3.624366e+05 4.800588e+05
9.614413e+01 3.434212e+05 4.545857e+05
9.807133e+01 3.255538e+05 4.298065e+05
1.000372e+02 3.084611e+05 4.064629e+05
1.020424e+02 2.920510e+05 3.842459e+05
1.040878e+02 2.766978e+05 3.639733e+05
1.061743e+02 2.620797e+05 3.446460e+05
1.083025e+02 2.482269e+05 3.261110e+05
1.104734e+02 2.352099e+05 3.089367e+05
1.126879e+02 2.226048e+05 2.921157e+05
1.149467e+02 2.107675e+05 2.765457e+05
1.172508e+02 1.995695e+05 2.614848e+05
1.196011e+02 1.889713e+05 2.475153e+05
1.219985e+02 1.789393e+05 2.343062e+05
1.244439e+02 1.695013e+05 2.217748e+05
1.269384e+02 1.606764e+05 2.099415e+05
1.294828e+02 1.523995e+05 1.986874e+05
1.320783e+02 1.445302e+05 1.881892e+05
1.347258e+02 1.369160e+05 1.782750e+05
1.374264e+02 1.297049e+05 1.689212e+05
1.401811e+02 1.228707e+05 1.598668e+05
1.429910e+02 1.163349e+05 1.513031e+05
1.458573e+02 1.102655e+05 1.433610e+05
1.487810e+02 1.043591e+05 1.357330e+05
1.517633e+02 9.882627e+04 1.286140e+05
1.548053e+02 9.365111e+04 1.219029e+05
1.579084e+02 8.875810e+04 1.155050e+05
1.610737e+02 8.402091e+04 1.093392e+05
1.643024e+02 7.965477e+04 1.033981e+05
1.675958e+02 7.544085e+04 9.790791e+04
1.709552e+02 7.135682e+04 9.272681e+04
1.743820e+02 6.757464e+04 8.779763e+04
1.778775e+02 6.403643e+04 8.316544e+04
1.814430e+02 6.058110e+04 7.870144e+04
1.850801e+02 5.739766e+04 7.447290e+04
1.887900e+02 5.431056e+04 7.048547e+04
1.925743e+02 5.138158e+04 6.672519e+04
1.964344e+02 4.861036e+04 6.315608e+04
2.003719e+02 4.601334e+04 5.978833e+04
2.043883e+02 4.353930e+04 5.659551e+04
2.084853e+02 4.122068e+04 5.365587e+04
2.126644e+02 3.900935e+04 5.085097e+04
2.169272e+02 3.689099e+04 4.816580e+04
2.212755e+02 3.489851e+04 4.566128e+04
2.257109e+02 3.303456e+04 4.324925e+04
2.302353e+02 3.126238e+04 4.094764e+04
2.348503e+02 2.957189e+04 3.876914e+04
2.395579e+02 2.796414e+04 3.671844e+04
2.443598e+02 2.647663e+04 3.483355e+04
2.492580e+02 2.506405e+04 3.300696e+04
2.542544e+02 2.372856e+04 3.125930e+04
2.593509e+02 2.246813e+04 2.961852e+04
2.645495e+02 2.123299e+04 2.809385e+04
2.698524e+02 2.006647e+04 2.658650e+04
2.752616e+02 1.895873e+04 2.517427e+04
2.807792e+02 1.796840e+04 2.386062e+04
2.864074e+02 1.698977e+04 2.259060e+04
2.921484e+02 1.607352e+04 2.140801e+04
2.980045e+02 1.519102e+04 2.027672e+04
3.039780e+02 1.437734e+04 1.922134e+04
3.100712e+02 1.359413e+04 1.822134e+04
3.162865e+02 1.285051e+04 1.726940e+04
3.226265e+02 1.214955e+04 1.633876e+04
3.290935e+02 1.149273e+04 1.545895e+04
3.356901e+02 1.086707e+04 1.464346e+04
3.424190e+02 1.027568e+04 1.387470e+04
3.492828e+02 9.717380e+03 1.315120e+04
3.562841e+02 9.190195e+03 1.246075e+04
3.634258e+02 8.684715e+03 1.180617e+04
3.707107e+02 8.214097e+03 1.118590e+04
3.781415e+02 7.772347e+03 1.059552e+04
3.857213e+02 7.348188e+03 1.003051e+04
3.934531e+02 6.955993e+03 9.506726e+03
4.013398e+02 6.577797e+03 9.008305e+03
4.093847e+02 6.221780e+03 8.542161e+03
4.175907e+02 5.878630e+03 8.099459e+03
4.259613e+02 5.561214e+03 7.678546e+03
4.344997e+02 5.260374e+03 7.272869e+03
4.432092e+02 4.976717e+03 6.899177e+03
4.520933e+02 4.713569e+03 6.543191e+03
4.611555e+02 4.465738e+03 6.205231e+03
4.703993e+02 4.218077e+03 5.880882e+03
4.798284e+02 3.994732e+03 5.576352e+03
4.894465e+02 3.783032e+03 5.288863e+03
4.992574e+02 3.580610e+03 5.014088e+03
5.092650e+02 3.389953e+03 4.754871e+03
5.194732e+02 3.217212e+03 4.508396e+03
5.298860e+02 3.037139e+03 4.271401e+03
5.405075e+02 2.871166e+03 4.050665e+03
5.513420e+02 2.712277e+03 3.839690e+03
5.623936e+02 2.565607e+03 3.639798e+03
5.736667e+02 2.427620e+03 3.450457e+03
5.851658e+02 2.296517e+03 3.272895e+03
5.968954e+02 2.171036e+03 3.107493e+03
6.088601e+02 2.053675e+03 2.946284e+03
6.210647e+02 1.941120e+03 2.790506e+03
6.335139e+02 1.834948e+03 2.647210e+03
6.462126e+02 1.733965e+03 2.507439e+03
6.591659e+02 1.639082e+03 2.375264e+03
6.723788e+02 1.551207e+03 2.250508e+03
6.858566e+02 1.469729e+03 2.134789e+03
6.996046e+02 1.389059e+03 2.023893e+03
7.136281e+02 1.312827e+03 1.918717e+03
7.279327e+02 1.241277e+03 1.819118e+03
7.425240e+02 1.174428e+03 1.724957e+03
7.574079e+02 1.112976e+03 1.635043e+03
7.725901e+02 1.052106e+03 1.550159e+03
7.880766e+02 9.950081e+02 1.469735e+03
8.038735e+02 9.416773e+02 1.394263e+03
8.199871e+02 8.903877e+02 1.322569e+03
8.364237e+02 8.420053e+02 1.254261e+03
8.531897e+02 7.962869e+02 1.190820e+03
8.702918e+02 7.537496e+02 1.128578e+03
8.877368e+02 7.128878e+02 1.069550e+03
9.055314e+02 6.742512e+02 1.013963e+03
9.236827e+02 6.372079e+02 9.616662e+02
9.421978e+02 6.019866e+02 9.121371e+02
9.610841e+02 5.687063e+02 8.657016e+02
9.803490e+02 5.371563e+02 8.208436e+02
1.000000e+03 5.077084e+02 7.786170e+02
