# Energy(MeV) Planare_Fluence(cm^-2*MeV^-1)
3.934531e+02 8.274121e+03
4.013398e+02 7.830392e+03
4.093847e+02 7.413941e+03
4.175907e+02 7.025230e+03
4.259613e+02 6.650402e+03
4.344997e+02 6.302568e+03
4.432092e+02 5.970930e+03
4.520933e+02 5.653684e+03
4.611555e+02 5.353466e+03
4.703993e+02 5.066801e+03
4.798284e+02 4.795702e+03
4.894465e+02 4.540685e+03
4.992574e+02 4.298477e+03
5.092650e+02 4.073147e+03
5.194732e+02 3.858593e+03
5.298860e+02 3.652644e+03
5.405075e+02 3.458437e+03
5.513420e+02 3.272545e+03
5.623936e+02 3.099055e+03
5.736667e+02 2.933012e+03
5.851658e+02 2.775866e+03
5.968954e+02 2.629248e+03
6.088601e+02 2.490130e+03
6.210647e+02 2.357561e+03
6.335139e+02 2.233440e+03
6.462126e+02 2.114517e+03
6.591659e+02 2.000128e+03
6.723788e+02 1.893134e+03
6.858566e+02 1.792275e+03
6.996046e+02 1.697878e+03
7.136281e+02 1.607005e+03
7.279327e+02 1.520117e+03
7.425240e+02 1.439478e+03
7.574079e+02 1.363301e+03
7.725901e+02 1.291348e+03
7.880766e+02 1.223102e+03
8.038735e+02 1.158462e+03
8.199871e+02 1.096930e+03
8.364237e+02 1.038575e+03
8.531897e+02 9.834177e+02
8.702918e+02 9.312092e+02
8.877368e+02 8.826338e+02
9.055314e+02 8.351741e+02
9.236827e+02 7.914699e+02
9.421978e+02 7.492802e+02
9.610841e+02 7.088576e+02
9.803490e+02 6.713457e+02
1.000000e+03 6.358711e+02
