# Energy(MeV) Phi16 Phi84
6.347934e+01 1.508453e+08 1.938304e+08
6.445368e+01 1.429664e+08 1.836372e+08
6.544297e+01 1.353695e+08 1.739062e+08
6.644744e+01 1.281358e+08 1.646685e+08
6.746734e+01 1.212955e+08 1.559350e+08
6.850288e+01 1.148392e+08 1.476822e+08
6.955433e+01 1.086916e+08 1.398032e+08
7.062191e+01 1.028355e+08 1.323019e+08
7.170587e+01 9.718794e+07 1.251042e+08
7.280648e+01 9.187841e+07 1.182514e+08
7.392398e+01 8.678462e+07 1.117203e+08
7.505862e+01 8.198089e+07 1.055066e+08
7.621069e+01 7.741644e+07 9.963328e+07
7.738044e+01 7.308708e+07 9.409121e+07
7.856814e+01 6.895445e+07 8.880992e+07
7.977407e+01 6.499140e+07 8.375535e+07
8.099851e+01 6.128367e+07 7.901265e+07
8.224175e+01 5.773307e+07 7.446944e+07
8.350407e+01 5.437531e+07 7.020107e+07
8.478576e+01 5.115521e+07 6.615794e+07
8.608713e+01 4.815722e+07 6.232576e+07
8.740847e+01 4.533413e+07 5.867959e+07
8.875009e+01 4.263518e+07 5.522289e+07
9.011230e+01 4.006671e+07 5.195157e+07
9.149543e+01 3.766893e+07 4.888060e+07
9.289978e+01 3.539614e+07 4.595977e+07
9.432568e+01 3.323176e+07 4.317733e+07
9.577348e+01 3.120529e+07 4.057042e+07
9.724349e+01 2.928447e+07 3.809178e+07
9.873607e+01 2.745623e+07 3.575660e+07
1.002516e+02 2.574741e+07 3.355454e+07
1.017903e+02 2.413543e+07 3.147397e+07
1.033527e+02 2.261367e+07 2.948535e+07
1.049390e+02 2.116990e+07 2.764540e+07
1.065497e+02 1.980776e+07 2.589572e+07
1.081851e+02 1.844651e+07 2.423772e+07
1.098457e+02 1.721676e+07 2.267256e+07
1.115317e+02 1.606994e+07 2.119383e+07
1.132435e+02 1.499711e+07 1.981516e+07
1.149817e+02 1.400370e+07 1.851407e+07
1.167465e+02 1.305590e+07 1.728602e+07
1.185385e+02 1.216192e+07 1.612294e+07
1.203579e+02 1.133975e+07 1.502983e+07
1.222053e+02 1.054384e+07 1.400945e+07
1.240810e+02 9.795258e+06 1.304640e+07
1.259855e+02 9.105726e+06 1.214659e+07
1.279192e+02 8.451803e+06 1.130372e+07
1.298826e+02 7.833512e+06 1.050423e+07
1.318762e+02 7.269649e+06 9.765463e+06
1.339003e+02 6.745839e+06 9.060255e+06
1.359555e+02 6.237355e+06 8.390405e+06
1.380423e+02 5.779230e+06 7.770913e+06
1.401611e+02 5.357567e+06 7.191335e+06
1.423124e+02 4.966151e+06 6.650320e+06
1.444968e+02 4.594664e+06 6.161122e+06
1.467146e+02 4.246678e+06 5.692112e+06
1.489665e+02 3.917393e+06 5.259608e+06
1.512530e+02 3.614377e+06 4.854536e+06
1.535746e+02 3.344019e+06 4.481383e+06
1.559317e+02 3.084622e+06 4.144558e+06
1.583251e+02 2.847605e+06 3.829406e+06
1.607552e+02 2.623578e+06 3.538665e+06
1.632226e+02 2.427482e+06 3.268028e+06
1.657279e+02 2.241785e+06 3.019191e+06
1.682717e+02 2.073087e+06 2.783096e+06
1.708544e+02 1.912770e+06 2.565851e+06
1.734769e+02 1.766553e+06 2.368116e+06
1.761395e+02 1.630040e+06 2.190348e+06
1.788431e+02 1.503219e+06 2.019841e+06
1.815881e+02 1.384054e+06 1.865406e+06
1.843753e+02 1.277019e+06 1.722802e+06
1.872053e+02 1.180310e+06 1.588905e+06
1.900786e+02 1.089425e+06 1.467543e+06
1.929961e+02 1.005024e+06 1.357482e+06
1.959584e+02 9.265694e+05 1.254938e+06
1.989662e+02 8.536096e+05 1.160086e+06
2.020201e+02 7.856910e+05 1.070797e+06
2.051208e+02 7.246653e+05 9.890264e+05
2.082692e+02 6.662264e+05 9.128036e+05
2.114659e+02 6.141540e+05 8.418406e+05
2.147117e+02 5.657759e+05 7.755904e+05
2.180073e+02 5.206843e+05 7.158681e+05
2.213534e+02 4.801100e+05 6.611331e+05
2.247509e+02 4.416268e+05 6.113423e+05
2.282006e+02 4.065592e+05 5.652991e+05
2.317032e+02 3.744097e+05 5.216684e+05
2.352596e+02 3.445331e+05 4.822033e+05
2.388706e+02 3.171493e+05 4.449884e+05
2.425370e+02 2.918927e+05 4.102171e+05
2.462597e+02 2.686049e+05 3.783645e+05
2.500395e+02 2.473261e+05 3.489307e+05
2.538773e+02 2.273043e+05 3.215866e+05
2.577740e+02 2.088787e+05 2.968477e+05
2.617306e+02 1.921132e+05 2.742101e+05
2.657478e+02 1.764083e+05 2.532286e+05
2.698268e+02 1.620335e+05 2.338957e+05
2.739683e+02 1.488904e+05 2.162784e+05
2.781734e+02 1.367196e+05 1.995384e+05
2.824430e+02 1.253981e+05 1.841306e+05
2.867782e+02 1.150882e+05 1.698237e+05
2.911799e+02 1.056506e+05 1.570187e+05
2.956492e+02 9.702769e+04 1.450389e+05
3.001871e+02 8.906305e+04 1.339728e+05
3.047946e+02 8.170127e+04 1.236634e+05
3.094729e+02 7.495180e+04 1.142739e+05
3.142230e+02 6.894485e+04 1.054982e+05
3.190459e+02 6.335265e+04 9.734089e+04
3.239429e+02 5.813655e+04 9.001692e+04
3.289151e+02 5.340681e+04 8.303417e+04
3.339636e+02 4.904636e+04 7.667514e+04
3.390895e+02 4.497752e+04 7.061902e+04
3.442942e+02 4.126943e+04 6.515616e+04
3.495787e+02 3.784314e+04 6.006022e+04
3.549443e+02 3.467852e+04 5.520102e+04
3.603923e+02 3.177554e+04 5.078747e+04
3.659239e+02 2.912599e+04 4.686846e+04
3.715405e+02 2.663249e+04 4.320843e+04
3.772432e+02 2.434912e+04 3.983421e+04
3.830334e+02 2.230441e+04 3.673277e+04
3.889126e+02 2.050128e+04 3.387472e+04
3.948819e+02 1.882878e+04 3.121131e+04
4.009429e+02 1.722142e+04 2.873692e+04
4.070970e+02 1.575339e+04 2.646800e+04
4.133454e+02 1.438824e+04 2.440013e+04
4.196898e+02 1.320868e+04 2.248147e+04
4.261316e+02 1.211866e+04 2.069998e+04
4.326722e+02 1.106413e+04 1.908153e+04
4.393133e+02 1.010177e+04 1.757442e+04
4.460562e+02 9.235681e+03 1.618882e+04
4.529027e+02 8.455094e+03 1.489509e+04
4.598542e+02 7.739346e+03 1.370622e+04
4.669125e+02 7.078076e+03 1.259996e+04
4.740790e+02 6.473166e+03 1.159188e+04
4.813556e+02 5.919120e+03 1.066587e+04
4.887439e+02 5.408621e+03 9.809302e+03
4.962456e+02 4.936907e+03 9.017245e+03
5.038624e+02 4.511650e+03 8.296459e+03
5.115961e+02 4.123295e+03 7.641395e+03
5.194485e+02 3.760049e+03 7.044469e+03
5.274215e+02 3.436441e+03 6.480551e+03
5.355168e+02 3.140853e+03 5.961195e+03
5.437364e+02 2.868406e+03 5.480887e+03
5.520821e+02 2.621436e+03 5.038571e+03
5.605559e+02 2.399396e+03 4.631294e+03
5.691598e+02 2.195986e+03 4.256328e+03
5.778958e+02 2.002427e+03 3.910160e+03
5.867659e+02 1.826773e+03 3.586655e+03
5.957720e+02 1.667784e+03 3.299908e+03
6.049165e+02 1.524014e+03 3.027986e+03
6.142013e+02 1.391084e+03 2.782220e+03
6.236286e+02 1.268293e+03 2.555533e+03
6.332005e+02 1.155018e+03 2.346297e+03
6.429195e+02 1.051679e+03 2.153859e+03
6.527876e+02 9.574449e+02 1.976897e+03
6.628071e+02 8.716961e+02 1.813771e+03
6.729804e+02 7.929592e+02 1.664906e+03
6.833099e+02 7.221902e+02 1.528999e+03
6.937980e+02 6.582491e+02 1.404492e+03
7.044470e+02 6.000889e+02 1.290100e+03
7.152595e+02 5.457548e+02 1.183581e+03
7.262379e+02 4.963572e+02 1.085697e+03
7.373848e+02 4.516435e+02 9.959686e+02
7.487028e+02 4.103891e+02 9.136108e+02
7.601946e+02 3.743071e+02 8.386135e+02
7.718627e+02 3.410788e+02 7.711373e+02
7.837099e+02 3.098470e+02 7.055054e+02
7.957390e+02 2.810220e+02 6.462226e+02
8.079527e+02 2.549203e+02 5.920715e+02
8.203539e+02 2.318056e+02 5.415943e+02
8.329454e+02 2.108479e+02 4.961534e+02
8.457301e+02 1.916502e+02 4.537342e+02
8.587111e+02 1.742321e+02 4.154407e+02
8.718914e+02 1.580100e+02 3.807589e+02
8.852739e+02 1.435287e+02 3.490338e+02
8.988619e+02 1.304541e+02 3.197561e+02
9.126584e+02 1.185466e+02 2.927090e+02
9.266667e+02 1.076984e+02 2.676885e+02
9.408900e+02 9.768278e+01 2.449155e+02
9.553316e+02 8.834764e+01 2.240379e+02
9.699948e+02 7.985044e+01 2.049014e+02
9.848832e+02 7.217970e+01 1.873638e+02
1.000000e+03 6.542102e+01 1.712945e+02
