# Energy(MeV) Phi16_Planar Phi84_Planar
1.914101e+02 1.453535e+04 1.782189e+04
1.946011e+02 1.373556e+04 1.686193e+04
1.978453e+02 1.298163e+04 1.596051e+04
2.011435e+02 1.227850e+04 1.511930e+04
2.044967e+02 1.162242e+04 1.429784e+04
2.079058e+02 1.099948e+04 1.353709e+04
2.113718e+02 1.040203e+04 1.281539e+04
2.148955e+02 9.828313e+03 1.213507e+04
2.184780e+02 9.298717e+03 1.148669e+04
2.221202e+02 8.784710e+03 1.086816e+04
2.258231e+02 8.321760e+03 1.028757e+04
2.295878e+02 7.877855e+03 9.744902e+03
2.334152e+02 7.447894e+03 9.228858e+03
2.373064e+02 7.045039e+03 8.736634e+03
2.412625e+02 6.664608e+03 8.276280e+03
2.452846e+02 6.300787e+03 7.838177e+03
2.493736e+02 5.958335e+03 7.421980e+03
2.535309e+02 5.633944e+03 7.026896e+03
2.577575e+02 5.329263e+03 6.651146e+03
2.620545e+02 5.044286e+03 6.296621e+03
2.664231e+02 4.770086e+03 5.959371e+03
2.708646e+02 4.506784e+03 5.639849e+03
2.753802e+02 4.262997e+03 5.338433e+03
2.799710e+02 4.034079e+03 5.051415e+03
2.846383e+02 3.815283e+03 4.785425e+03
2.893835e+02 3.604596e+03 4.531761e+03
2.942077e+02 3.407118e+03 4.288408e+03
2.991124e+02 3.222556e+03 4.056062e+03
3.040988e+02 3.048056e+03 3.838911e+03
3.091684e+02 2.881094e+03 3.636622e+03
3.143225e+02 2.727324e+03 3.444535e+03
3.195625e+02 2.577785e+03 3.262233e+03
3.248899e+02 2.436048e+03 3.090196e+03
3.303060e+02 2.305975e+03 2.926518e+03
3.358125e+02 2.183093e+03 2.774266e+03
3.414108e+02 2.063705e+03 2.629110e+03
3.471024e+02 1.950133e+03 2.491192e+03
3.528888e+02 1.843859e+03 2.359520e+03
3.587718e+02 1.742512e+03 2.232802e+03
3.647528e+02 1.647327e+03 2.114394e+03
3.708335e+02 1.557406e+03 2.000889e+03
3.770156e+02 1.471852e+03 1.896289e+03
3.833007e+02 1.390377e+03 1.794274e+03
3.896907e+02 1.314078e+03 1.698991e+03
3.961871e+02 1.242794e+03 1.610435e+03
4.027919e+02 1.174536e+03 1.523032e+03
4.095068e+02 1.110631e+03 1.443401e+03
4.163336e+02 1.050405e+03 1.368486e+03
4.232742e+02 9.932572e+02 1.297281e+03
4.303305e+02 9.381128e+02 1.229108e+03
4.375044e+02 8.865914e+02 1.164240e+03
4.447980e+02 8.391868e+02 1.102796e+03
4.522131e+02 7.925806e+02 1.044594e+03
4.597519e+02 7.497251e+02 9.885391e+02
4.674163e+02 7.081196e+02 9.360199e+02
4.752085e+02 6.693815e+02 8.873379e+02
4.831306e+02 6.330630e+02 8.404060e+02
4.911848e+02 5.984020e+02 7.962943e+02
4.993733e+02 5.656335e+02 7.538278e+02
5.076982e+02 5.343259e+02 7.142507e+02
5.161619e+02 5.050968e+02 6.766940e+02
5.247668e+02 4.773846e+02 6.411220e+02
5.335151e+02 4.513612e+02 6.070619e+02
5.424092e+02 4.265983e+02 5.752706e+02
5.514516e+02 4.035986e+02 5.447227e+02
5.606447e+02 3.816111e+02 5.162134e+02
5.699911e+02 3.608215e+02 4.890762e+02
5.794933e+02 3.411644e+02 4.635357e+02
5.891539e+02 3.226105e+02 4.392852e+02
5.989756e+02 3.047867e+02 4.161184e+02
6.089610e+02 2.880826e+02 3.939320e+02
6.191129e+02 2.723943e+02 3.736848e+02
6.294340e+02 2.575866e+02 3.540921e+02
6.399271e+02 2.433080e+02 3.354083e+02
6.505952e+02 2.298680e+02 3.174497e+02
6.614412e+02 2.172658e+02 3.009516e+02
6.724679e+02 2.052071e+02 2.851468e+02
6.836785e+02 1.938439e+02 2.700366e+02
