# Energy(MeV) Phi16_Spherical Phi84_Spherical
6.950760e+02 7.325908e+02 1.022795e+03
7.066635e+02 6.925244e+02 9.684254e+02
7.184441e+02 6.550201e+02 9.168822e+02
7.304211e+02 6.195875e+02 8.681459e+02
7.425979e+02 5.858018e+02 8.226764e+02
7.549776e+02 5.537603e+02 7.793763e+02
7.675636e+02 5.233047e+02 7.384490e+02
7.803595e+02 4.945346e+02 6.997278e+02
7.933688e+02 4.675508e+02 6.630495e+02
8.065948e+02 4.418045e+02 6.283077e+02
8.200414e+02 4.175310e+02 5.951176e+02
8.337122e+02 3.944788e+02 5.639714e+02
8.476108e+02 3.729234e+02 5.339784e+02
8.617412e+02 3.522024e+02 5.058062e+02
8.761071e+02 3.329346e+02 4.792714e+02
8.907125e+02 3.148484e+02 4.545653e+02
9.055614e+02 2.976299e+02 4.304596e+02
9.206578e+02 2.812719e+02 4.078309e+02
9.360059e+02 2.658709e+02 3.864672e+02
9.516099e+02 2.513584e+02 3.662039e+02
9.674740e+02 2.376166e+02 3.470031e+02
9.836026e+02 2.246001e+02 3.287157e+02
1.000000e+03 2.123382e+02 3.115371e+02
