# Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
9.417766e+01 7.835420e+04
9.593209e+01 7.426466e+04
9.771921e+01 7.037086e+04
9.953962e+01 6.664958e+04
1.013939e+02 6.318537e+04
1.032828e+02 5.982341e+04
1.052069e+02 5.668404e+04
1.071668e+02 5.371901e+04
1.091632e+02 5.083177e+04
1.111968e+02 4.808277e+04
1.132683e+02 4.553440e+04
1.153783e+02 4.312557e+04
1.175277e+02 4.083247e+04
1.197171e+02 3.858837e+04
1.219473e+02 3.656675e+04
1.242191e+02 3.464730e+04
1.265332e+02 3.279193e+04
1.288904e+02 3.104002e+04
1.312915e+02 2.935820e+04
1.337373e+02 2.778209e+04
1.362287e+02 2.628375e+04
1.387665e+02 2.487055e+04
1.413516e+02 2.352504e+04
1.439848e+02 2.227310e+04
1.466671e+02 2.107060e+04
1.493993e+02 1.992816e+04
1.521825e+02 1.885690e+04
1.550175e+02 1.787045e+04
1.579053e+02 1.691887e+04
1.608469e+02 1.601610e+04
1.638434e+02 1.516632e+04
1.668956e+02 1.435194e+04
1.700047e+02 1.357750e+04
1.731717e+02 1.283713e+04
1.763977e+02 1.216722e+04
1.796838e+02 1.150446e+04
1.830312e+02 1.088764e+04
1.864409e+02 1.030219e+04
1.899141e+02 9.739409e+03
1.934520e+02 9.204804e+03
1.970558e+02 8.715971e+03
2.007267e+02 8.247266e+03
2.044661e+02 7.798218e+03
2.082751e+02 7.379716e+03
2.121550e+02 7.004185e+03
2.161073e+02 6.624929e+03
2.201331e+02 6.271030e+03
2.242340e+02 5.930832e+03
2.284112e+02 5.603694e+03
2.326663e+02 5.301229e+03
2.370006e+02 5.014913e+03
2.414157e+02 4.748033e+03
2.459130e+02 4.491319e+03
2.504942e+02 4.245097e+03
2.551606e+02 4.014890e+03
2.599140e+02 3.797260e+03
2.647559e+02 3.593739e+03
2.696881e+02 3.402378e+03
2.747121e+02 3.212397e+03
2.798297e+02 3.037569e+03
2.850426e+02 2.871373e+03
2.903527e+02 2.716299e+03
2.957617e+02 2.568423e+03
3.012714e+02 2.431291e+03
3.068838e+02 2.297100e+03
3.126007e+02 2.173773e+03
3.184242e+02 2.055092e+03
3.243561e+02 1.943831e+03
3.303985e+02 1.835388e+03
3.365535e+02 1.733591e+03
3.428231e+02 1.637357e+03
3.492096e+02 1.547794e+03
3.557150e+02 1.462548e+03
3.623416e+02 1.382275e+03
3.690917e+02 1.306809e+03
3.759675e+02 1.234525e+03
3.829714e+02 1.165294e+03
3.901058e+02 1.100015e+03
3.973730e+02 1.039708e+03
4.047757e+02 9.827011e+02
4.123163e+02 9.288360e+02
4.199973e+02 8.775924e+02
4.278214e+02 8.287488e+02
4.357913e+02 7.828541e+02
4.439097e+02 7.389806e+02
4.521792e+02 6.979741e+02
4.606029e+02 6.590782e+02
4.691835e+02 6.221590e+02
4.779239e+02 5.883147e+02
4.868271e+02 5.566243e+02
4.958962e+02 5.257030e+02
5.051342e+02 4.962004e+02
5.145444e+02 4.684667e+02
5.241298e+02 4.430275e+02
5.338938e+02 4.185698e+02
5.438397e+02 3.952817e+02
5.539709e+02 3.734984e+02
5.642908e+02 3.527690e+02
5.748030e+02 3.334800e+02
5.855110e+02 3.150481e+02
5.964185e+02 2.972750e+02
6.075292e+02 2.812341e+02
6.188468e+02 2.655827e+02
6.303753e+02 2.507621e+02
6.421186e+02 2.367944e+02
6.540806e+02 2.240910e+02
6.662655e+02 2.117168e+02
6.786773e+02 2.003848e+02
6.913204e+02 1.893678e+02
7.041990e+02 1.788589e+02
7.173175e+02 1.691886e+02
7.306804e+02 1.601208e+02
7.442922e+02 1.514004e+02
7.581576e+02 1.430081e+02
7.722814e+02 1.350289e+02
7.866682e+02 1.274752e+02
8.013230e+02 1.203104e+02
8.162509e+02 1.136465e+02
8.314568e+02 1.075656e+02
8.469460e+02 1.016521e+02
8.627237e+02 9.597122e+01
8.787954e+02 9.059080e+01
8.951665e+02 8.556661e+01
9.118425e+02 8.101573e+01
9.288292e+02 7.657970e+01
9.461324e+02 7.226250e+01
9.637579e+02 6.833711e+01
9.817117e+02 6.464088e+01
1.000000e+03 6.110438e+01
