# Energy(MeV) Fluence_Spherical_Median(cm^-2*MeV^-1)
7.849188e+02 8.447477e+03
7.940229e+02 8.266905e+03
8.032327e+02 8.090192e+03
8.125494e+02 7.917000e+03
8.219740e+02 7.746108e+03
8.315080e+02 7.578905e+03
8.411526e+02 7.415312e+03
8.509090e+02 7.255250e+03
8.607786e+02 7.098644e+03
8.707627e+02 6.945418e+03
8.808626e+02 6.795501e+03
8.910797e+02 6.648819e+03
9.014152e+02 6.505304e+03
9.118706e+02 6.364887e+03
9.224473e+02 6.227168e+03
9.331467e+02 6.092223e+03
9.439702e+02 5.960202e+03
9.549192e+02 5.831473e+03
9.659952e+02 5.706098e+03
9.771997e+02 5.583419e+03
9.885341e+02 5.463265e+03
1.000000e+03 5.345643e+03
