# Energy(MeV) Phi16 Phi84
2.121550e+02 1.952585e+05 2.564676e+05
2.151123e+02 1.860306e+05 2.443471e+05
2.181109e+02 1.772389e+05 2.327994e+05
2.211512e+02 1.688627e+05 2.217974e+05
2.242340e+02 1.608823e+05 2.113154e+05
2.273597e+02 1.532791e+05 2.013288e+05
2.305289e+02 1.460352e+05 1.918141e+05
2.337424e+02 1.391337e+05 1.827491e+05
2.370006e+02 1.325583e+05 1.741124e+05
2.403043e+02 1.262937e+05 1.658840e+05
2.436540e+02 1.203251e+05 1.580444e+05
2.470504e+02 1.146386e+05 1.505753e+05
2.504942e+02 1.092208e+05 1.434592e+05
2.539859e+02 1.040591e+05 1.366794e+05
2.575263e+02 9.914132e+04 1.302200e+05
2.611161e+02 9.445595e+04 1.240659e+05
2.647559e+02 8.999201e+04 1.182026e+05
2.684465e+02 8.573903e+04 1.126164e+05
2.721885e+02 8.168705e+04 1.072942e+05
2.759826e+02 7.782656e+04 1.022236e+05
2.798297e+02 7.414852e+04 9.739253e+04
2.837304e+02 7.064430e+04 9.278981e+04
2.876854e+02 6.730568e+04 8.840462e+04
2.916956e+02 6.412485e+04 8.422666e+04
2.957617e+02 6.109434e+04 8.024616e+04
2.998844e+02 5.820706e+04 7.645377e+04
3.040646e+02 5.545622e+04 7.284061e+04
3.083031e+02 5.283539e+04 6.939820e+04
3.126007e+02 5.033841e+04 6.611848e+04
3.169582e+02 4.795945e+04 6.299376e+04
3.213764e+02 4.569291e+04 6.001671e+04
3.258562e+02 4.353348e+04 5.718035e+04
3.303985e+02 4.147611e+04 5.447804e+04
3.350041e+02 3.951597e+04 5.190344e+04
3.396739e+02 3.764847e+04 4.945051e+04
3.444087e+02 3.586922e+04 4.711351e+04
3.492096e+02 3.417406e+04 4.488695e+04
3.540774e+02 3.255901e+04 4.276562e+04
3.590130e+02 3.102029e+04 4.074454e+04
3.640175e+02 2.955429e+04 3.881897e+04
3.690917e+02 2.815757e+04 3.698441e+04
3.742366e+02 2.682685e+04 3.523655e+04
3.794533e+02 2.555903e+04 3.357129e+04
3.847427e+02 2.435112e+04 3.198473e+04
3.901058e+02 2.320030e+04 3.047315e+04
3.955436e+02 2.210387e+04 2.903300e+04
4.010573e+02 2.105925e+04 2.766092e+04
4.066478e+02 2.006400e+04 2.635368e+04
4.123163e+02 1.911579e+04 2.510822e+04
4.180637e+02 1.821238e+04 2.392162e+04
4.238913e+02 1.735168e+04 2.279110e+04
4.298001e+02 1.653164e+04 2.171400e+04
4.357913e+02 1.575037e+04 2.068781e+04
4.418660e+02 1.500601e+04 1.971012e+04
4.480254e+02 1.429684e+04 1.877863e+04
4.542706e+02 1.362118e+04 1.789116e+04
4.606029e+02 1.297745e+04 1.704563e+04
4.670234e+02 1.236414e+04 1.624007e+04
4.735335e+02 1.177982e+04 1.547257e+04
4.801343e+02 1.122311e+04 1.474135e+04
4.868271e+02 1.069271e+04 1.404468e+04
4.936132e+02 1.018738e+04 1.338093e+04
5.004939e+02 9.705927e+03 1.274856e+04
5.074705e+02 9.247230e+03 1.214607e+04
5.145444e+02 8.810210e+03 1.157205e+04
5.217169e+02 8.393844e+03 1.102516e+04
5.289893e+02 7.997155e+03 1.050412e+04
5.363631e+02 7.619214e+03 1.000770e+04
5.438397e+02 7.259134e+03 9.534743e+03
5.514206e+02 6.916071e+03 9.084136e+03
5.591071e+02 6.589221e+03 8.654825e+03
5.669007e+02 6.277818e+03 8.245803e+03
5.748030e+02 5.981131e+03 7.856111e+03
5.828155e+02 5.698466e+03 7.484835e+03
5.909396e+02 5.429159e+03 7.131106e+03
5.991770e+02 5.172580e+03 6.794094e+03
6.075292e+02 4.928127e+03 6.473009e+03
6.159978e+02 4.695226e+03 6.167098e+03
6.245845e+02 4.473332e+03 5.875645e+03
6.332908e+02 4.261924e+03 5.597965e+03
6.421186e+02 4.060508e+03 5.333408e+03
6.510694e+02 3.868611e+03 5.081354e+03
6.601449e+02 3.685782e+03 4.841212e+03
6.693470e+02 3.511594e+03 4.612419e+03
6.786773e+02 3.345638e+03 4.394439e+03
6.881377e+02 3.187525e+03 4.186760e+03
6.977300e+02 3.036884e+03 3.988896e+03
7.074559e+02 2.893362e+03 3.800383e+03
7.173175e+02 2.756623e+03 3.620779e+03
7.273165e+02 2.626347e+03 3.449663e+03
7.374549e+02 2.502227e+03 3.286634e+03
7.477346e+02 2.383973e+03 3.131310e+03
7.581576e+02 2.271308e+03 2.983326e+03
7.687260e+02 2.163967e+03 2.842335e+03
7.794416e+02 2.061699e+03 2.708008e+03
7.903066e+02 1.964264e+03 2.580029e+03
8.013230e+02 1.871434e+03 2.458098e+03
8.124930e+02 1.782991e+03 2.341930e+03
8.238187e+02 1.698728e+03 2.231252e+03
8.353023e+02 1.618447e+03 2.125804e+03
8.469460e+02 1.541960e+03 2.025340e+03
8.587519e+02 1.469087e+03 1.929623e+03
8.707225e+02 1.399659e+03 1.838430e+03
8.828599e+02 1.333512e+03 1.751547e+03
8.951665e+02 1.270491e+03 1.668770e+03
9.076446e+02 1.210448e+03 1.589905e+03
9.202967e+02 1.153243e+03 1.514767e+03
9.331251e+02 1.098741e+03 1.443180e+03
9.461324e+02 1.046815e+03 1.374976e+03
9.593209e+02 9.973433e+02 1.309995e+03
9.726934e+02 9.502094e+02 1.248086e+03
9.862522e+02 9.053030e+02 1.189102e+03
1.000000e+03 8.625188e+02 1.132906e+03
