# Energy(MeV) Phi16 Phi84
1.321274e+01 7.680304e+07 2.807867e+08
1.347759e+01 7.225711e+07 2.683869e+08
1.374775e+01 6.793797e+07 2.567685e+08
1.402332e+01 6.355483e+07 2.458415e+08
1.430442e+01 5.944003e+07 2.358540e+08
1.459115e+01 5.608258e+07 2.259901e+08
1.488362e+01 5.262914e+07 2.163738e+08
1.518197e+01 4.956766e+07 2.072848e+08
1.548629e+01 4.652758e+07 1.988506e+08
1.579671e+01 4.352955e+07 1.904966e+08
1.611335e+01 4.066130e+07 1.819832e+08
1.643634e+01 3.802174e+07 1.736305e+08
1.676581e+01 3.556843e+07 1.659915e+08
1.710188e+01 3.321640e+07 1.583688e+08
1.744468e+01 3.119335e+07 1.511663e+08
1.779436e+01 2.905933e+07 1.440713e+08
1.815105e+01 2.705234e+07 1.373533e+08
1.851488e+01 2.516596e+07 1.309988e+08
1.888601e+01 2.339407e+07 1.249389e+08
1.926458e+01 2.173077e+07 1.190987e+08
1.965074e+01 2.018985e+07 1.135958e+08
2.004464e+01 1.874891e+07 1.082478e+08
2.044643e+01 1.739768e+07 1.029443e+08
2.085628e+01 1.613171e+07 9.803526e+07
2.127434e+01 1.495672e+07 9.330111e+07
2.170078e+01 1.384264e+07 8.882724e+07
2.213577e+01 1.279250e+07 8.455198e+07
2.257948e+01 1.182567e+07 8.044962e+07
2.303209e+01 1.092446e+07 7.660531e+07
2.349376e+01 1.008278e+07 7.284697e+07
2.396469e+01 9.301743e+06 6.926791e+07
2.444506e+01 8.571656e+06 6.589383e+07
2.493506e+01 7.888785e+06 6.267155e+07
2.543488e+01 7.253890e+06 5.958861e+07
2.594472e+01 6.790276e+06 5.678716e+07
2.646478e+01 6.272346e+06 5.393748e+07
2.699527e+01 5.723754e+06 5.134664e+07
2.753639e+01 5.208727e+06 4.877792e+07
2.808835e+01 4.734964e+06 4.634716e+07
2.865138e+01 4.377436e+06 4.401714e+07
2.922570e+01 4.072348e+06 4.185291e+07
2.981152e+01 3.739874e+06 3.979900e+07
3.040909e+01 3.499418e+06 3.784906e+07
3.101864e+01 3.270826e+06 3.600803e+07
3.164041e+01 2.979980e+06 3.422266e+07
3.227464e+01 2.711755e+06 3.250738e+07
3.292158e+01 2.464667e+06 3.088459e+07
3.358149e+01 2.237312e+06 2.934763e+07
3.425463e+01 2.036583e+06 2.788297e+07
3.494126e+01 1.914475e+06 2.655400e+07
3.564165e+01 1.823584e+06 2.528450e+07
3.635609e+01 1.736973e+06 2.410570e+07
3.708484e+01 1.654441e+06 2.288089e+07
3.782820e+01 1.575797e+06 2.175209e+07
3.858647e+01 1.500858e+06 2.069175e+07
3.935993e+01 1.429451e+06 1.968690e+07
4.014890e+01 1.361411e+06 1.872635e+07
4.095368e+01 1.296578e+06 1.781190e+07
4.177459e+01 1.210690e+06 1.694168e+07
4.261196e+01 1.114563e+06 1.610017e+07
4.346611e+01 1.061953e+06 1.526613e+07
4.433739e+01 1.011801e+06 1.448734e+07
4.522613e+01 9.639927e+05 1.376683e+07
4.613268e+01 9.184190e+05 1.308472e+07
4.705741e+01 8.749761e+05 1.243418e+07
4.800067e+01 8.335650e+05 1.182859e+07
4.896284e+01 7.940912e+05 1.123237e+07
4.994430e+01 7.564647e+05 1.067064e+07
5.094543e+01 7.205996e+05 1.015029e+07
5.196662e+01 6.661515e+05 9.656458e+06
5.300829e+01 6.168258e+05 9.181216e+06
5.407084e+01 5.806359e+05 8.705720e+06
5.515468e+01 5.503944e+05 8.263610e+06
5.626026e+01 5.007536e+05 7.840214e+06
5.738799e+01 4.669291e+05 7.453756e+06
5.853833e+01 4.377978e+05 7.084298e+06
5.971172e+01 3.940805e+05 6.728281e+06
6.090864e+01 3.557758e+05 6.392815e+06
6.212955e+01 3.227431e+05 6.081323e+06
6.337493e+01 3.051073e+05 5.779747e+06
6.464528e+01 2.884824e+05 5.492529e+06
6.594109e+01 2.728076e+05 5.214913e+06
6.726287e+01 2.490041e+05 4.939374e+06
6.861115e+01 2.237832e+05 4.687872e+06
6.998645e+01 2.014313e+05 4.446265e+06
7.138933e+01 1.811891e+05 4.226643e+06
7.282032e+01 1.676958e+05 4.019338e+06
7.428000e+01 1.599547e+05 3.816580e+06
7.576894e+01 1.525603e+05 3.636273e+06
7.728772e+01 1.422295e+05 3.460154e+06
7.883694e+01 1.311695e+05 3.281588e+06
