# Energy(MeV) Phi16 Phi84
6.996877e+01 3.563113e+04 5.270337e+04
7.086058e+01 3.441747e+04 5.092025e+04
7.176376e+01 3.324515e+04 4.917676e+04
7.267845e+01 3.211276e+04 4.749088e+04
7.360479e+01 3.101894e+04 4.591155e+04
7.454294e+01 2.996238e+04 4.436354e+04
7.549305e+01 2.894181e+04 4.286344e+04
7.645527e+01 2.795600e+04 4.141216e+04
7.742976e+01 2.700557e+04 4.001002e+04
7.841666e+01 2.608760e+04 3.867146e+04
7.941615e+01 2.519799e+04 3.735994e+04
8.042837e+01 2.433668e+04 3.608961e+04
8.145350e+01 2.350359e+04 3.486247e+04
8.249169e+01 2.270075e+04 3.368048e+04
8.354311e+01 2.193238e+04 3.253275e+04
8.460794e+01 2.118750e+04 3.144154e+04
8.568633e+01 2.046484e+04 3.037825e+04
8.677847e+01 1.976682e+04 2.935261e+04
8.788454e+01 1.909262e+04 2.835754e+04
8.900470e+01 1.843972e+04 2.739701e+04
9.013913e+01 1.780957e+04 2.646836e+04
9.128803e+01 1.720050e+04 2.557451e+04
9.245157e+01 1.661219e+04 2.471082e+04
9.362994e+01 1.604400e+04 2.387630e+04
9.482333e+01 1.549525e+04 2.306931e+04
9.603193e+01 1.496526e+04 2.228858e+04
9.725594e+01 1.445341e+04 2.153392e+04
9.849554e+01 1.395906e+04 2.080481e+04
9.975095e+01 1.348271e+04 2.010039e+04
1.010224e+02 1.302319e+04 1.941982e+04
1.023100e+02 1.257934e+04 1.875893e+04
1.036140e+02 1.215062e+04 1.812153e+04
1.049346e+02 1.173651e+04 1.750725e+04
1.062721e+02 1.133651e+04 1.691973e+04
1.076266e+02 1.095014e+04 1.634824e+04
1.089984e+02 1.057694e+04 1.579641e+04
1.103877e+02 1.021646e+04 1.526121e+04
1.117947e+02 9.864501e+03 1.474261e+04
1.132196e+02 9.522854e+03 1.424209e+04
1.146627e+02 9.193040e+03 1.376097e+04
1.161241e+02 8.874651e+03 1.329788e+04
1.176042e+02 8.571784e+03 1.284782e+04
1.191032e+02 8.279915e+03 1.241152e+04
1.206213e+02 7.993285e+03 1.198893e+04
1.221587e+02 7.714625e+03 1.158093e+04
1.237157e+02 7.451114e+03 1.118933e+04
1.252925e+02 7.201064e+03 1.081139e+04
1.268895e+02 6.959830e+03 1.044541e+04
1.285068e+02 6.726677e+03 1.009346e+04
1.301447e+02 6.501334e+03 9.754662e+03
1.318035e+02 6.283541e+03 9.420671e+03
1.334835e+02 6.070721e+03 9.100286e+03
1.351848e+02 5.865085e+03 8.792710e+03
1.369079e+02 5.666502e+03 8.495490e+03
1.386529e+02 5.474725e+03 8.207439e+03
1.404201e+02 5.290190e+03 7.927078e+03
1.422099e+02 5.111876e+03 7.656859e+03
1.440225e+02 4.937907e+03 7.396988e+03
1.458582e+02 4.769762e+03 7.146991e+03
1.477172e+02 4.607344e+03 6.904017e+03
1.496000e+02 4.450772e+03 6.670610e+03
1.515068e+02 4.299662e+03 6.445946e+03
1.534379e+02 4.153735e+03 6.227628e+03
1.553935e+02 4.012760e+03 6.015463e+03
1.573742e+02 3.876571e+03 5.811133e+03
1.593800e+02 3.745003e+03 5.615463e+03
1.614115e+02 3.617410e+03 5.426331e+03
1.634688e+02 3.491295e+03 5.243990e+03
1.655523e+02 3.371761e+03 5.067176e+03
1.676624e+02 3.256975e+03 4.895190e+03
1.697994e+02 3.146120e+03 4.726550e+03
1.719636e+02 3.039038e+03 4.567544e+03
