Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
2.921484e+02 4.434490e+04
2.980045e+02 4.123763e+04
3.039780e+02 3.837939e+04
3.100712e+02 3.567985e+04
3.162865e+02 3.310712e+04
3.226265e+02 3.078895e+04
3.290935e+02 2.871030e+04
3.356901e+02 2.674659e+04
3.424190e+02 2.489008e+04
3.492828e+02 2.313025e+04
3.562841e+02 2.148976e+04
3.634258e+02 1.996552e+04
3.707107e+02 1.854929e+04
3.781415e+02 1.723344e+04
3.857213e+02 1.601134e+04
3.934531e+02 1.489427e+04
4.013398e+02 1.383530e+04
4.093847e+02 1.287797e+04
4.175907e+02 1.200083e+04
4.259613e+02 1.118350e+04
4.344997e+02 1.042427e+04
4.432092e+02 9.712834e+03
4.520933e+02 9.040545e+03
4.611555e+02 8.411355e+03
4.703993e+02 7.818182e+03
4.798284e+02 7.261784e+03
4.894465e+02 6.743886e+03
4.992574e+02 6.262853e+03
5.092650e+02 5.835869e+03
5.194732e+02 5.439969e+03
5.298860e+02 5.070887e+03
5.405075e+02 4.711963e+03
5.513420e+02 4.371347e+03
5.623936e+02 4.045482e+03
5.736667e+02 3.743570e+03
5.851658e+02 3.463872e+03
5.968954e+02 3.212570e+03
6.088601e+02 2.983967e+03
6.210647e+02 2.773469e+03
6.335139e+02 2.578190e+03
6.462126e+02 2.396600e+03
6.591659e+02 2.227742e+03
6.723788e+02 2.070726e+03
6.858566e+02 1.924726e+03
6.996046e+02 1.788970e+03
7.136281e+02 1.660994e+03
7.279327e+02 1.540558e+03
7.425240e+02 1.428808e+03
7.574079e+02 1.325120e+03
7.725901e+02 1.230245e+03
7.880766e+02 1.142659e+03
8.038735e+02 1.061305e+03
8.199871e+02 9.857411e+02
8.364237e+02 9.155545e+02
8.531897e+02 8.519261e+02
8.702918e+02 7.928362e+02
8.877368e+02 7.378534e+02
9.055314e+02 6.866916e+02
9.236827e+02 6.390849e+02
9.421978e+02 5.935930e+02
9.610841e+02 5.512548e+02
9.803490e+02 5.119291e+02
1.000000e+03 4.754019e+02
